agent_id_hash,activity_date,country_code,scheduled_minutes,available_minutes,handled_contacts,updated_at
agent_6b86b273ff34,2026-03-29,DE,360,320,11,2026-03-29T00:00:00
agent_4e07408562be,2026-03-29,DE,480,423,20,2026-03-29T00:00:00
agent_e29c9c180c62,2026-03-29,NL,240,173,7,2026-03-29T00:00:00
agent_b7a56873cd77,2026-03-29,NL,480,418,22,2026-03-29T00:00:00
agent_59e19706d51d,2026-03-29,NL,420,398,17,2026-03-29T00:00:00
agent_3e1e967e9b79,2026-03-29,NL,420,369,18,2026-03-29T00:00:00
agent_6208ef0f7750,2026-03-29,NL,360,316,11,2026-03-29T00:00:00
agent_670671cd9740,2026-03-29,NL,480,436,17,2026-03-29T00:00:00
agent_02d20bbd7e39,2026-03-29,NL,360,283,9,2026-03-29T00:00:00
agent_6f4b6612125f,2026-03-29,NL,480,448,20,2026-03-29T00:00:00
agent_6b86b273ff34,2026-03-29,NL,240,185,6,2026-03-29T00:00:00
agent_f5ca38f748a1,2026-03-29,NL,360,290,11,2026-03-29T00:00:00
agent_7a61b53701be,2026-03-29,NL,420,375,13,2026-03-29T00:00:00
agent_4e07408562be,2026-03-29,NL,240,216,9,2026-03-29T00:00:00
agent_6b86b273ff34,2026-03-29,UK,420,373,16,2026-03-29T00:00:00
agent_86e501496586,2026-03-29,UK,360,289,10,2026-03-29T00:00:00
agent_6b51d431df5d,2026-03-29,UK,360,292,9,2026-03-29T00:00:00
agent_e29c9c180c62,2026-03-29,UK,360,336,12,2026-03-29T00:00:00
agent_811786ad1ae7,2026-03-29,UK,240,197,10,2026-03-29T00:00:00
agent_3e1e967e9b79,2026-03-29,UK,420,360,12,2026-03-29T00:00:00
agent_624b60c58c9d,2026-03-29,UK,480,446,15,2026-03-29T00:00:00
agent_02d20bbd7e39,2026-03-29,UK,360,334,11,2026-03-29T00:00:00
agent_76a50887d8f1,2026-03-29,UK,360,324,15,2026-03-29T00:00:00
agent_35135aaa6cc2,2026-03-29,UK,240,198,10,2026-03-29T00:00:00
agent_3d914f9348c9,2026-03-29,UK,420,352,12,2026-03-29T00:00:00
agent_c2356069e9d1,2026-03-29,UK,480,404,14,2026-03-29T00:00:00
agent_2c624232cdd2,2026-03-29,PL,240,165,9,2026-03-29T00:00:00
agent_785f3ec7eb32,2026-03-29,PL,420,368,11,2026-03-29T00:00:00
agent_2858dcd1057d,2026-03-29,PL,420,356,14,2026-03-29T00:00:00
agent_6b51d431df5d,2026-03-29,PL,420,363,12,2026-03-29T00:00:00
agent_c6f3ac57944a,2026-03-29,PL,420,377,20,2026-03-29T00:00:00
agent_1a6562590ef1,2026-03-29,PL,420,396,14,2026-03-29T00:00:00
agent_4a44dc153642,2026-03-29,PL,480,400,17,2026-03-29T00:00:00
agent_b17ef6d19c7a,2026-03-29,PL,420,388,14,2026-03-29T00:00:00
agent_4fc82b26aecb,2026-03-29,PL,360,335,18,2026-03-29T00:00:00
agent_6f4b6612125f,2026-03-29,PL,480,418,13,2026-03-29T00:00:00
agent_39fa9ec190ee,2026-03-29,PL,360,280,14,2026-03-29T00:00:00
agent_d4735e3a265e,2026-03-29,PL,240,207,11,2026-03-29T00:00:00
agent_76a50887d8f1,2026-03-29,AT,420,364,15,2026-03-29T00:00:00
agent_86e501496586,2026-03-29,AT,240,169,8,2026-03-29T00:00:00
agent_7a61b53701be,2026-03-29,AT,360,326,10,2026-03-29T00:00:00
agent_4523540f1504,2026-03-29,AT,420,393,12,2026-03-29T00:00:00
agent_2858dcd1057d,2026-03-29,AT,240,164,6,2026-03-29T00:00:00
agent_f5ca38f748a1,2026-03-29,AT,360,286,9,2026-03-29T00:00:00
agent_624b60c58c9d,2026-03-29,AT,240,162,8,2026-03-29T00:00:00
agent_eb1e33e8a81b,2026-03-29,AT,360,320,13,2026-03-29T00:00:00
agent_4b227777d4dd,2026-03-29,AT,420,344,11,2026-03-29T00:00:00
agent_ef2d127de37b,2026-03-29,AT,240,162,7,2026-03-29T00:00:00
agent_4fc82b26aecb,2026-03-29,AT,360,322,15,2026-03-29T00:00:00
agent_31489056e091,2026-03-29,AT,360,325,13,2026-03-29T00:00:00
agent_c2356069e9d1,2026-03-30,DE,360,295,13,2026-03-30T00:00:00
agent_6208ef0f7750,2026-03-30,DE,420,357,14,2026-03-30T00:00:00
agent_8527a891e224,2026-03-30,DE,480,408,20,2026-03-30T00:00:00
agent_7a61b53701be,2026-03-30,DE,480,449,16,2026-03-30T00:00:00
agent_aea92132c4cb,2026-03-30,DE,420,355,11,2026-03-30T00:00:00
agent_2fca346db656,2026-03-30,DE,480,409,21,2026-03-30T00:00:00
agent_2858dcd1057d,2026-03-30,DE,360,293,11,2026-03-30T00:00:00
agent_811786ad1ae7,2026-03-30,DE,480,421,20,2026-03-30T00:00:00
agent_535fa30d7e25,2026-03-30,DE,420,392,18,2026-03-30T00:00:00
agent_6b51d431df5d,2026-03-30,DE,360,295,13,2026-03-30T00:00:00
agent_44cb730c4204,2026-03-30,DE,480,438,18,2026-03-30T00:00:00
agent_4b227777d4dd,2026-03-30,DE,360,280,9,2026-03-30T00:00:00
agent_7902699be42c,2026-03-30,NL,420,397,16,2026-03-30T00:00:00
agent_e29c9c180c62,2026-03-30,NL,420,395,12,2026-03-30T00:00:00
agent_3e1e967e9b79,2026-03-30,NL,480,457,24,2026-03-30T00:00:00
agent_624b60c58c9d,2026-03-30,NL,420,375,20,2026-03-30T00:00:00
agent_6208ef0f7750,2026-03-30,NL,420,364,15,2026-03-30T00:00:00
agent_c837649cce43,2026-03-30,NL,360,298,14,2026-03-30T00:00:00
agent_c2356069e9d1,2026-03-30,NL,240,192,6,2026-03-30T00:00:00
agent_785f3ec7eb32,2026-03-30,NL,240,205,8,2026-03-30T00:00:00
agent_3fdba35f04dc,2026-03-30,NL,420,360,13,2026-03-30T00:00:00
agent_39fa9ec190ee,2026-03-30,NL,480,410,13,2026-03-30T00:00:00
agent_2fca346db656,2026-03-30,NL,420,369,12,2026-03-30T00:00:00
agent_4523540f1504,2026-03-30,NL,420,362,11,2026-03-30T00:00:00
agent_670671cd9740,2026-03-30,UK,480,416,16,2026-03-30T00:00:00
agent_35135aaa6cc2,2026-03-30,UK,420,369,19,2026-03-30T00:00:00
agent_535fa30d7e25,2026-03-30,UK,360,335,14,2026-03-30T00:00:00
agent_4ec9599fc203,2026-03-30,UK,240,162,6,2026-03-30T00:00:00
agent_b17ef6d19c7a,2026-03-30,UK,360,307,11,2026-03-30T00:00:00
agent_0e17daca5f3e,2026-03-30,UK,360,325,14,2026-03-30T00:00:00
agent_3d914f9348c9,2026-03-30,UK,480,448,16,2026-03-30T00:00:00
agent_02d20bbd7e39,2026-03-30,UK,480,422,18,2026-03-30T00:00:00
agent_e7f6c011776e,2026-03-30,UK,420,394,17,2026-03-30T00:00:00
agent_98010bd9270f,2026-03-30,UK,240,180,9,2026-03-30T00:00:00
agent_4a44dc153642,2026-03-30,UK,240,174,6,2026-03-30T00:00:00
agent_1a6562590ef1,2026-03-30,UK,420,370,13,2026-03-30T00:00:00
agent_02d20bbd7e39,2026-03-30,PL,480,415,19,2026-03-30T00:00:00
agent_4e07408562be,2026-03-30,PL,480,444,14,2026-03-30T00:00:00
agent_aea92132c4cb,2026-03-30,PL,360,310,10,2026-03-30T00:00:00
agent_3fdba35f04dc,2026-03-30,PL,360,335,14,2026-03-30T00:00:00
agent_5f9c4ab08cac,2026-03-30,PL,480,401,18,2026-03-30T00:00:00
agent_535fa30d7e25,2026-03-30,PL,420,350,18,2026-03-30T00:00:00
agent_f5ca38f748a1,2026-03-30,PL,480,427,19,2026-03-30T00:00:00
agent_c2356069e9d1,2026-03-30,PL,420,364,12,2026-03-30T00:00:00
agent_d4735e3a265e,2026-03-30,PL,360,310,12,2026-03-30T00:00:00
agent_eb1e33e8a81b,2026-03-30,PL,480,409,18,2026-03-30T00:00:00
agent_624b60c58c9d,2026-03-30,PL,240,199,9,2026-03-30T00:00:00
agent_811786ad1ae7,2026-03-30,PL,480,414,21,2026-03-30T00:00:00
agent_c6f3ac57944a,2026-03-30,AT,240,184,5,2026-03-30T00:00:00
agent_c2356069e9d1,2026-03-30,AT,360,329,11,2026-03-30T00:00:00
agent_811786ad1ae7,2026-03-30,AT,420,354,15,2026-03-30T00:00:00
agent_b17ef6d19c7a,2026-03-30,AT,480,419,18,2026-03-30T00:00:00
agent_98010bd9270f,2026-03-30,AT,480,407,17,2026-03-30T00:00:00
agent_76a50887d8f1,2026-03-30,AT,240,217,11,2026-03-30T00:00:00
agent_0b918943df09,2026-03-30,AT,240,179,6,2026-03-30T00:00:00
agent_aea92132c4cb,2026-03-30,AT,360,328,11,2026-03-30T00:00:00
agent_73475cb40a56,2026-03-30,AT,360,324,11,2026-03-30T00:00:00
agent_3e1e967e9b79,2026-03-30,AT,360,321,16,2026-03-30T00:00:00
agent_6b51d431df5d,2026-03-30,AT,240,176,8,2026-03-30T00:00:00
agent_41cfc0d1f2d1,2026-03-30,AT,480,450,14,2026-03-30T00:00:00
agent_3e1e967e9b79,2026-03-31,DE,480,458,21,2026-03-31T00:00:00
agent_e29c9c180c62,2026-03-31,DE,360,318,11,2026-03-31T00:00:00
agent_e7f6c011776e,2026-03-31,DE,420,400,15,2026-03-31T00:00:00
agent_02d20bbd7e39,2026-03-31,DE,420,365,14,2026-03-31T00:00:00
agent_71ee45a3c0db,2026-03-31,DE,240,203,6,2026-03-31T00:00:00
agent_44cb730c4204,2026-03-31,DE,480,416,16,2026-03-31T00:00:00
agent_c6f3ac57944a,2026-03-31,DE,420,345,18,2026-03-31T00:00:00
agent_c2356069e9d1,2026-03-31,DE,480,453,16,2026-03-31T00:00:00
agent_86e501496586,2026-03-31,DE,360,304,15,2026-03-31T00:00:00
agent_41cfc0d1f2d1,2026-03-31,DE,420,391,16,2026-03-31T00:00:00
agent_4e07408562be,2026-03-31,DE,360,320,13,2026-03-31T00:00:00
agent_3fdba35f04dc,2026-03-31,DE,420,356,16,2026-03-31T00:00:00
agent_73475cb40a56,2026-03-31,NL,420,352,11,2026-03-31T00:00:00
agent_31489056e091,2026-03-31,NL,480,410,18,2026-03-31T00:00:00
agent_4e07408562be,2026-03-31,NL,360,331,11,2026-03-31T00:00:00
agent_4ec9599fc203,2026-03-31,NL,420,383,12,2026-03-31T00:00:00
agent_3e1e967e9b79,2026-03-31,NL,240,185,8,2026-03-31T00:00:00
agent_35135aaa6cc2,2026-03-31,NL,240,191,6,2026-03-31T00:00:00
agent_e7f6c011776e,2026-03-31,NL,480,428,22,2026-03-31T00:00:00
agent_19581e27de7c,2026-03-31,NL,240,178,6,2026-03-31T00:00:00
agent_1a6562590ef1,2026-03-31,NL,420,361,17,2026-03-31T00:00:00
agent_535fa30d7e25,2026-03-31,NL,360,338,16,2026-03-31T00:00:00
agent_c837649cce43,2026-03-31,NL,360,331,12,2026-03-31T00:00:00
agent_4a44dc153642,2026-03-31,NL,240,168,8,2026-03-31T00:00:00
agent_39fa9ec190ee,2026-03-31,UK,360,337,10,2026-03-31T00:00:00
agent_02d20bbd7e39,2026-03-31,UK,420,400,13,2026-03-31T00:00:00
agent_7a61b53701be,2026-03-31,UK,480,454,20,2026-03-31T00:00:00
agent_d59eced1ded0,2026-03-31,UK,480,418,15,2026-03-31T00:00:00
agent_535fa30d7e25,2026-03-31,UK,480,444,21,2026-03-31T00:00:00
agent_1a6562590ef1,2026-03-31,UK,360,297,12,2026-03-31T00:00:00
agent_0e17daca5f3e,2026-03-31,UK,480,439,14,2026-03-31T00:00:00
agent_7902699be42c,2026-03-31,UK,420,363,18,2026-03-31T00:00:00
agent_35135aaa6cc2,2026-03-31,UK,240,165,5,2026-03-31T00:00:00
agent_811786ad1ae7,2026-03-31,UK,240,183,6,2026-03-31T00:00:00
agent_4e07408562be,2026-03-31,UK,240,209,7,2026-03-31T00:00:00
agent_44cb730c4204,2026-03-31,UK,480,455,20,2026-03-31T00:00:00
agent_73475cb40a56,2026-03-31,PL,360,291,11,2026-03-31T00:00:00
agent_ef2d127de37b,2026-03-31,PL,240,179,7,2026-03-31T00:00:00
agent_6f4b6612125f,2026-03-31,PL,420,364,14,2026-03-31T00:00:00
agent_2fca346db656,2026-03-31,PL,240,189,6,2026-03-31T00:00:00
agent_785f3ec7eb32,2026-03-31,PL,360,328,17,2026-03-31T00:00:00
agent_2858dcd1057d,2026-03-31,PL,420,372,16,2026-03-31T00:00:00
agent_3e1e967e9b79,2026-03-31,PL,360,288,15,2026-03-31T00:00:00
agent_c837649cce43,2026-03-31,PL,420,353,18,2026-03-31T00:00:00
agent_9f14025af006,2026-03-31,PL,480,421,15,2026-03-31T00:00:00
agent_31489056e091,2026-03-31,PL,360,280,10,2026-03-31T00:00:00
agent_8527a891e224,2026-03-31,PL,420,392,16,2026-03-31T00:00:00
agent_811786ad1ae7,2026-03-31,PL,240,217,8,2026-03-31T00:00:00
agent_98010bd9270f,2026-03-31,AT,420,375,18,2026-03-31T00:00:00
agent_73475cb40a56,2026-03-31,AT,420,368,18,2026-03-31T00:00:00
agent_02d20bbd7e39,2026-03-31,AT,240,161,6,2026-03-31T00:00:00
agent_d59eced1ded0,2026-03-31,AT,480,457,24,2026-03-31T00:00:00
agent_3fdba35f04dc,2026-03-31,AT,420,369,12,2026-03-31T00:00:00
agent_4e07408562be,2026-03-31,AT,360,340,13,2026-03-31T00:00:00
agent_59e19706d51d,2026-03-31,AT,360,304,13,2026-03-31T00:00:00
agent_4b227777d4dd,2026-03-31,AT,480,407,13,2026-03-31T00:00:00
agent_0e17daca5f3e,2026-03-31,AT,480,419,16,2026-03-31T00:00:00
agent_2c624232cdd2,2026-03-31,AT,420,380,14,2026-03-31T00:00:00
agent_7902699be42c,2026-03-31,AT,360,296,15,2026-03-31T00:00:00
agent_535fa30d7e25,2026-03-31,AT,360,314,15,2026-03-31T00:00:00
agent_59e19706d51d,2026-04-01,DE,420,343,17,2026-04-01T00:00:00
agent_4a44dc153642,2026-04-01,DE,240,207,7,2026-04-01T00:00:00
agent_41cfc0d1f2d1,2026-04-01,DE,360,321,13,2026-04-01T00:00:00
agent_31489056e091,2026-04-01,DE,420,361,16,2026-04-01T00:00:00
agent_19581e27de7c,2026-04-01,DE,240,184,6,2026-04-01T00:00:00
agent_4b227777d4dd,2026-04-01,DE,360,290,12,2026-04-01T00:00:00
agent_eb1e33e8a81b,2026-04-01,DE,360,325,10,2026-04-01T00:00:00
agent_785f3ec7eb32,2026-04-01,DE,480,431,16,2026-04-01T00:00:00
agent_4ec9599fc203,2026-04-01,DE,480,429,14,2026-04-01T00:00:00
agent_5f9c4ab08cac,2026-04-01,DE,360,299,12,2026-04-01T00:00:00
agent_b7a56873cd77,2026-04-01,DE,360,285,12,2026-04-01T00:00:00
agent_f5ca38f748a1,2026-04-01,DE,480,446,24,2026-04-01T00:00:00
agent_9f14025af006,2026-04-01,NL,480,409,21,2026-04-01T00:00:00
agent_7902699be42c,2026-04-01,NL,240,198,7,2026-04-01T00:00:00
agent_19581e27de7c,2026-04-01,NL,420,373,17,2026-04-01T00:00:00
agent_d4735e3a265e,2026-04-01,NL,360,330,14,2026-04-01T00:00:00
agent_4e07408562be,2026-04-01,NL,240,162,6,2026-04-01T00:00:00
agent_73475cb40a56,2026-04-01,NL,480,455,15,2026-04-01T00:00:00
agent_76a50887d8f1,2026-04-01,NL,420,342,13,2026-04-01T00:00:00
agent_6b86b273ff34,2026-04-01,NL,480,443,14,2026-04-01T00:00:00
agent_b17ef6d19c7a,2026-04-01,NL,240,182,6,2026-04-01T00:00:00
agent_44cb730c4204,2026-04-01,NL,480,414,13,2026-04-01T00:00:00
agent_1a6562590ef1,2026-04-01,NL,240,162,7,2026-04-01T00:00:00
agent_7a61b53701be,2026-04-01,NL,480,417,14,2026-04-01T00:00:00
agent_d59eced1ded0,2026-04-01,UK,420,386,12,2026-04-01T00:00:00
agent_4fc82b26aecb,2026-04-01,UK,420,345,11,2026-04-01T00:00:00
agent_c6f3ac57944a,2026-04-01,UK,420,368,18,2026-04-01T00:00:00
agent_7902699be42c,2026-04-01,UK,360,304,10,2026-04-01T00:00:00
agent_39fa9ec190ee,2026-04-01,UK,420,371,14,2026-04-01T00:00:00
agent_02d20bbd7e39,2026-04-01,UK,240,178,6,2026-04-01T00:00:00
agent_7688b6ef5255,2026-04-01,UK,480,437,16,2026-04-01T00:00:00
agent_031b4af5197e,2026-04-01,UK,240,218,7,2026-04-01T00:00:00
agent_3e1e967e9b79,2026-04-01,UK,480,452,24,2026-04-01T00:00:00
agent_35135aaa6cc2,2026-04-01,UK,240,206,9,2026-04-01T00:00:00
agent_9400f1b21cb5,2026-04-01,UK,240,199,7,2026-04-01T00:00:00
agent_811786ad1ae7,2026-04-01,UK,480,429,13,2026-04-01T00:00:00
agent_7688b6ef5255,2026-04-01,PL,480,430,13,2026-04-01T00:00:00
agent_35135aaa6cc2,2026-04-01,PL,480,428,19,2026-04-01T00:00:00
agent_031b4af5197e,2026-04-01,PL,420,366,14,2026-04-01T00:00:00
agent_4a44dc153642,2026-04-01,PL,420,375,13,2026-04-01T00:00:00
agent_785f3ec7eb32,2026-04-01,PL,240,195,8,2026-04-01T00:00:00
agent_76a50887d8f1,2026-04-01,PL,240,199,6,2026-04-01T00:00:00
agent_3e1e967e9b79,2026-04-01,PL,360,283,10,2026-04-01T00:00:00
agent_9f14025af006,2026-04-01,PL,240,217,6,2026-04-01T00:00:00
agent_c6f3ac57944a,2026-04-01,PL,240,216,6,2026-04-01T00:00:00
agent_4b227777d4dd,2026-04-01,PL,480,435,17,2026-04-01T00:00:00
agent_e29c9c180c62,2026-04-01,PL,420,397,12,2026-04-01T00:00:00
agent_aea92132c4cb,2026-04-01,PL,420,340,11,2026-04-01T00:00:00
agent_0b918943df09,2026-04-01,AT,360,296,11,2026-04-01T00:00:00
agent_3fdba35f04dc,2026-04-01,AT,420,364,12,2026-04-01T00:00:00
agent_e7f6c011776e,2026-04-01,AT,480,405,18,2026-04-01T00:00:00
agent_4a44dc153642,2026-04-01,AT,240,187,8,2026-04-01T00:00:00
agent_7902699be42c,2026-04-01,AT,240,213,9,2026-04-01T00:00:00
agent_59e19706d51d,2026-04-01,AT,240,190,8,2026-04-01T00:00:00
agent_39fa9ec190ee,2026-04-01,AT,240,182,7,2026-04-01T00:00:00
agent_b17ef6d19c7a,2026-04-01,AT,480,423,16,2026-04-01T00:00:00
agent_4523540f1504,2026-04-01,AT,240,203,7,2026-04-01T00:00:00
agent_c837649cce43,2026-04-01,AT,480,404,15,2026-04-01T00:00:00
agent_41cfc0d1f2d1,2026-04-01,AT,480,408,20,2026-04-01T00:00:00
agent_2c624232cdd2,2026-04-01,AT,420,367,13,2026-04-01T00:00:00
agent_811786ad1ae7,2026-04-02,DE,360,305,10,2026-04-02T00:00:00
agent_6b86b273ff34,2026-04-02,DE,240,167,8,2026-04-02T00:00:00
agent_5f9c4ab08cac,2026-04-02,DE,360,297,10,2026-04-02T00:00:00
agent_41cfc0d1f2d1,2026-04-02,DE,240,201,6,2026-04-02T00:00:00
agent_59e19706d51d,2026-04-02,DE,360,326,11,2026-04-02T00:00:00
agent_98010bd9270f,2026-04-02,DE,420,347,12,2026-04-02T00:00:00
agent_670671cd9740,2026-04-02,DE,360,304,15,2026-04-02T00:00:00
agent_3fdba35f04dc,2026-04-02,DE,480,405,15,2026-04-02T00:00:00
agent_76a50887d8f1,2026-04-02,DE,360,291,14,2026-04-02T00:00:00
agent_86e501496586,2026-04-02,DE,360,298,16,2026-04-02T00:00:00
agent_7902699be42c,2026-04-02,DE,360,295,9,2026-04-02T00:00:00
agent_4ec9599fc203,2026-04-02,DE,420,370,13,2026-04-02T00:00:00
agent_0e17daca5f3e,2026-04-02,NL,360,290,11,2026-04-02T00:00:00
agent_b7a56873cd77,2026-04-02,NL,480,414,19,2026-04-02T00:00:00
agent_031b4af5197e,2026-04-02,NL,420,385,16,2026-04-02T00:00:00
agent_6208ef0f7750,2026-04-02,NL,480,441,15,2026-04-02T00:00:00
agent_e629fa6598d7,2026-04-02,NL,240,162,5,2026-04-02T00:00:00
agent_35135aaa6cc2,2026-04-02,NL,420,357,13,2026-04-02T00:00:00
agent_811786ad1ae7,2026-04-02,NL,480,446,21,2026-04-02T00:00:00
agent_4523540f1504,2026-04-02,NL,420,386,17,2026-04-02T00:00:00
agent_4a44dc153642,2026-04-02,NL,360,291,11,2026-04-02T00:00:00
agent_2c624232cdd2,2026-04-02,NL,360,301,9,2026-04-02T00:00:00
agent_73475cb40a56,2026-04-02,NL,240,165,5,2026-04-02T00:00:00
agent_7688b6ef5255,2026-04-02,NL,360,340,13,2026-04-02T00:00:00
agent_71ee45a3c0db,2026-04-02,UK,420,364,13,2026-04-02T00:00:00
agent_25fc0e7096fc,2026-04-02,UK,240,192,6,2026-04-02T00:00:00
agent_6b86b273ff34,2026-04-02,UK,240,162,5,2026-04-02T00:00:00
agent_6b51d431df5d,2026-04-02,UK,420,368,14,2026-04-02T00:00:00
agent_4a44dc153642,2026-04-02,UK,420,377,14,2026-04-02T00:00:00
agent_624b60c58c9d,2026-04-02,UK,360,285,8,2026-04-02T00:00:00
agent_59e19706d51d,2026-04-02,UK,480,451,14,2026-04-02T00:00:00
agent_785f3ec7eb32,2026-04-02,UK,420,371,19,2026-04-02T00:00:00
agent_19581e27de7c,2026-04-02,UK,240,220,11,2026-04-02T00:00:00
agent_e629fa6598d7,2026-04-02,UK,480,421,20,2026-04-02T00:00:00
agent_b7a56873cd77,2026-04-02,UK,420,383,16,2026-04-02T00:00:00
agent_811786ad1ae7,2026-04-02,UK,360,302,9,2026-04-02T00:00:00
agent_4fc82b26aecb,2026-04-02,PL,480,409,22,2026-04-02T00:00:00
agent_670671cd9740,2026-04-02,PL,360,302,10,2026-04-02T00:00:00
agent_d59eced1ded0,2026-04-02,PL,240,208,7,2026-04-02T00:00:00
agent_3fdba35f04dc,2026-04-02,PL,480,411,14,2026-04-02T00:00:00
agent_031b4af5197e,2026-04-02,PL,420,366,13,2026-04-02T00:00:00
agent_3e1e967e9b79,2026-04-02,PL,360,292,16,2026-04-02T00:00:00
agent_e7f6c011776e,2026-04-02,PL,360,324,10,2026-04-02T00:00:00
agent_1a6562590ef1,2026-04-02,PL,360,336,13,2026-04-02T00:00:00
agent_2c624232cdd2,2026-04-02,PL,480,436,18,2026-04-02T00:00:00
agent_aea92132c4cb,2026-04-02,PL,240,169,8,2026-04-02T00:00:00
agent_2fca346db656,2026-04-02,PL,420,380,19,2026-04-02T00:00:00
agent_71ee45a3c0db,2026-04-02,PL,420,384,17,2026-04-02T00:00:00
agent_59e19706d51d,2026-04-02,AT,240,207,9,2026-04-02T00:00:00
agent_d59eced1ded0,2026-04-02,AT,420,386,21,2026-04-02T00:00:00
agent_670671cd9740,2026-04-02,AT,420,398,12,2026-04-02T00:00:00
agent_4e07408562be,2026-04-02,AT,240,193,10,2026-04-02T00:00:00
agent_6f4b6612125f,2026-04-02,AT,420,393,14,2026-04-02T00:00:00
agent_811786ad1ae7,2026-04-02,AT,480,460,15,2026-04-02T00:00:00
agent_eb1e33e8a81b,2026-04-02,AT,480,443,15,2026-04-02T00:00:00
agent_6b51d431df5d,2026-04-02,AT,240,195,6,2026-04-02T00:00:00
agent_35135aaa6cc2,2026-04-02,AT,360,323,15,2026-04-02T00:00:00
agent_7a61b53701be,2026-04-02,AT,480,402,16,2026-04-02T00:00:00
agent_2858dcd1057d,2026-04-02,AT,360,336,14,2026-04-02T00:00:00
agent_6208ef0f7750,2026-04-02,AT,360,314,11,2026-04-02T00:00:00
agent_4fc82b26aecb,2026-04-03,DE,240,207,8,2026-04-03T00:00:00
agent_624b60c58c9d,2026-04-03,DE,480,402,13,2026-04-03T00:00:00
agent_e7f6c011776e,2026-04-03,DE,480,413,13,2026-04-03T00:00:00
agent_b17ef6d19c7a,2026-04-03,DE,240,213,7,2026-04-03T00:00:00
agent_d4735e3a265e,2026-04-03,DE,480,452,25,2026-04-03T00:00:00
agent_2fca346db656,2026-04-03,DE,240,219,7,2026-04-03T00:00:00
agent_39fa9ec190ee,2026-04-03,DE,420,361,16,2026-04-03T00:00:00
agent_aea92132c4cb,2026-04-03,DE,480,449,21,2026-04-03T00:00:00
agent_31489056e091,2026-04-03,DE,480,415,17,2026-04-03T00:00:00
agent_4a44dc153642,2026-04-03,DE,240,215,9,2026-04-03T00:00:00
agent_e29c9c180c62,2026-04-03,DE,480,448,16,2026-04-03T00:00:00
agent_d59eced1ded0,2026-04-03,DE,240,183,6,2026-04-03T00:00:00
agent_25fc0e7096fc,2026-04-03,NL,480,440,24,2026-04-03T00:00:00
agent_6b51d431df5d,2026-04-03,NL,360,307,14,2026-04-03T00:00:00
agent_8527a891e224,2026-04-03,NL,480,444,17,2026-04-03T00:00:00
agent_4a44dc153642,2026-04-03,NL,360,330,15,2026-04-03T00:00:00
agent_d4735e3a265e,2026-04-03,NL,240,162,5,2026-04-03T00:00:00
agent_9f14025af006,2026-04-03,NL,240,166,7,2026-04-03T00:00:00
agent_7902699be42c,2026-04-03,NL,360,324,17,2026-04-03T00:00:00
agent_b17ef6d19c7a,2026-04-03,NL,420,353,11,2026-04-03T00:00:00
agent_535fa30d7e25,2026-04-03,NL,420,393,12,2026-04-03T00:00:00
agent_2c624232cdd2,2026-04-03,NL,240,186,6,2026-04-03T00:00:00
agent_0e17daca5f3e,2026-04-03,NL,480,457,22,2026-04-03T00:00:00
agent_1a6562590ef1,2026-04-03,NL,360,336,13,2026-04-03T00:00:00
agent_4ec9599fc203,2026-04-03,UK,480,430,23,2026-04-03T00:00:00
agent_aea92132c4cb,2026-04-03,UK,360,284,10,2026-04-03T00:00:00
agent_31489056e091,2026-04-03,UK,420,353,13,2026-04-03T00:00:00
agent_4fc82b26aecb,2026-04-03,UK,240,175,6,2026-04-03T00:00:00
agent_535fa30d7e25,2026-04-03,UK,420,362,14,2026-04-03T00:00:00
agent_031b4af5197e,2026-04-03,UK,240,210,6,2026-04-03T00:00:00
agent_3e1e967e9b79,2026-04-03,UK,360,300,11,2026-04-03T00:00:00
agent_0e17daca5f3e,2026-04-03,UK,480,455,23,2026-04-03T00:00:00
agent_39fa9ec190ee,2026-04-03,UK,240,160,6,2026-04-03T00:00:00
agent_44cb730c4204,2026-04-03,UK,420,356,12,2026-04-03T00:00:00
agent_f5ca38f748a1,2026-04-03,UK,480,425,15,2026-04-03T00:00:00
agent_8527a891e224,2026-04-03,UK,420,363,15,2026-04-03T00:00:00
agent_b17ef6d19c7a,2026-04-03,PL,420,369,15,2026-04-03T00:00:00
agent_4a44dc153642,2026-04-03,PL,240,192,8,2026-04-03T00:00:00
agent_9400f1b21cb5,2026-04-03,PL,480,437,20,2026-04-03T00:00:00
agent_19581e27de7c,2026-04-03,PL,480,432,18,2026-04-03T00:00:00
agent_031b4af5197e,2026-04-03,PL,240,207,9,2026-04-03T00:00:00
agent_7a61b53701be,2026-04-03,PL,480,436,21,2026-04-03T00:00:00
agent_670671cd9740,2026-04-03,PL,360,301,9,2026-04-03T00:00:00
agent_31489056e091,2026-04-03,PL,360,293,11,2026-04-03T00:00:00
agent_e7f6c011776e,2026-04-03,PL,420,362,12,2026-04-03T00:00:00
agent_c2356069e9d1,2026-04-03,PL,420,357,13,2026-04-03T00:00:00
agent_4fc82b26aecb,2026-04-03,PL,420,355,12,2026-04-03T00:00:00
agent_e629fa6598d7,2026-04-03,PL,420,353,17,2026-04-03T00:00:00
agent_44cb730c4204,2026-04-03,AT,360,316,12,2026-04-03T00:00:00
agent_031b4af5197e,2026-04-03,AT,240,183,10,2026-04-03T00:00:00
agent_6b51d431df5d,2026-04-03,AT,240,193,8,2026-04-03T00:00:00
