contact_id,order_id,customer_id_hash,agent_id_hash,country_code,contact_reason_id,created_at,resolved_at,status,reopened_flag,handling_time_seconds,updated_at
con_0004767,ord_0051175,cust_67d1514f9bb6,agent_031b4af5197e,PL,payment_issue,2026-04-20T14:36:00,2026-04-21T14:45:13,resolved,0,553,2026-04-22T14:36:00
con_0004768,ord_0051183,cust_67e9c3acebb1,agent_5f9c4ab08cac,PL,cancellation,2026-04-20T14:06:00,2026-04-21T14:13:08,resolved,0,428,2026-04-26T14:06:00
con_0004769,ord_0051202,cust_068814875fcd,agent_c6f3ac57944a,PL,cancellation,2026-04-20T18:11:00,,open,0,0,2026-04-25T18:11:00
con_0004770,ord_0051209,cust_a9346b006833,agent_5f9c4ab08cac,PL,missing_item,2026-04-20T13:13:00,2026-04-23T13:17:53,resolved,0,293,2026-04-28T13:13:00
con_0004771,ord_0051210,cust_7ac25d5d84ca,agent_811786ad1ae7,PL,missing_item,2026-04-20T18:00:00,2026-04-20T18:08:15,resolved,0,495,2026-04-23T21:00:00
con_0004772,ord_0051214,cust_04d19fde0a08,agent_2c624232cdd2,PL,late_delivery,2026-04-20T13:12:00,2026-04-22T13:19:19,resolved,1,439,2026-04-23T17:12:00
con_0004773,ord_0051220,cust_04aa39fcb509,agent_ef2d127de37b,PL,late_delivery,2026-04-20T15:49:00,2026-04-22T15:57:47,resolved,1,527,2026-04-28T21:49:00
con_0004774,ord_0051223,cust_1253e9373e78,agent_73475cb40a56,AT,cancellation,2026-04-20T18:38:00,2026-04-21T18:43:10,resolved,0,310,2026-04-29T00:38:00
con_0004775,ord_0051245,cust_421c0a7b6d0e,agent_31489056e091,AT,missing_item,2026-04-20T13:41:00,2026-04-20T13:46:01,resolved,0,301,2026-04-21T18:41:00
con_0004776,ord_0051248,cust_fc56dbc6d465,agent_3d914f9348c9,AT,late_delivery,2026-04-20T15:11:00,2026-04-20T15:21:09,resolved,0,609,2026-04-21T23:11:00
con_0004777,ord_0051253,cust_085bcb597bbd,agent_4ec9599fc203,AT,missing_item,2026-04-20T08:50:00,2026-04-21T08:57:13,resolved,0,433,2026-04-20T16:50:00
con_0004778,ord_0051259,cust_9e2d999a438d,agent_535fa30d7e25,AT,refund_request,2026-04-20T22:13:00,,open,0,0,2026-04-24T22:13:00
con_0004779,ord_0051259,cust_9e2d999a438d,agent_19581e27de7c,AT,payment_issue,2026-04-20T16:11:00,2026-04-23T16:25:37,resolved,0,877,2026-04-26T18:11:00
con_0004780,ord_0051278,cust_56f4da26ed95,agent_2fca346db656,DE,missing_item,2026-04-21T11:31:00,2026-04-23T11:41:08,resolved,0,608,2026-04-27T12:31:00
con_0004781,ord_0051283,cust_b1d7183ef649,agent_02d20bbd7e39,DE,late_delivery,2026-04-21T12:34:00,2026-04-21T12:43:25,resolved,0,565,2026-04-30T16:34:00
con_0004782,ord_0051330,cust_5631e5efadc1,agent_76a50887d8f1,DE,refund_request,2026-04-21T10:42:00,2026-04-26T10:53:07,resolved,0,667,2026-04-23T15:42:00
con_0004783,ord_0051332,cust_70d432707ec2,agent_7688b6ef5255,DE,cancellation,2026-04-21T10:42:00,2026-04-21T10:43:30,resolved,0,90,2026-04-28T17:42:00
con_0004784,ord_0051339,cust_ec216fb204db,agent_41cfc0d1f2d1,DE,late_delivery,2026-04-21T16:37:00,2026-04-26T16:47:09,resolved,0,609,2026-04-22T18:37:00
con_0004785,ord_0051359,cust_d359f8b537f1,agent_6f4b6612125f,DE,missing_item,2026-04-21T15:24:00,2026-04-22T15:31:22,resolved,0,442,2026-04-26T18:24:00
con_0004786,ord_0051364,cust_e830a0d7d5f3,agent_9400f1b21cb5,DE,cancellation,2026-04-21T11:48:00,2026-04-24T11:54:16,resolved,0,376,2026-04-26T13:48:00
con_0004787,ord_0051368,cust_3daebbc6dfd8,agent_41cfc0d1f2d1,DE,late_delivery,2026-04-21T11:33:00,2026-04-23T11:44:58,resolved,0,718,2026-04-30T12:33:00
con_0004788,ord_0051373,cust_c699c2458106,agent_4b227777d4dd,DE,late_delivery,2026-04-21T20:51:00,2026-04-24T20:53:33,resolved,0,153,2026-05-01T02:51:00
con_0004789,ord_0051375,cust_a7bb44725889,agent_19581e27de7c,DE,late_delivery,2026-04-21T11:49:00,2026-04-23T11:55:04,resolved,0,364,2026-04-28T12:49:00
con_0004790,ord_0051393,cust_5ef6514ed330,agent_1a6562590ef1,DE,late_delivery,2026-04-21T09:14:00,2026-04-26T09:25:38,resolved,0,698,2026-04-25T12:14:00
con_0004791,ord_0051400,cust_30e26cef13a6,agent_4ec9599fc203,NL,payment_issue,2026-04-21T19:14:00,,open,0,0,2026-04-23T19:14:00
con_0004792,ord_0051411,cust_4aec429ac0bf,agent_7902699be42c,NL,late_delivery,2026-04-21T14:26:00,2026-04-24T14:35:33,resolved,1,573,2026-04-29T14:26:00
con_0004793,ord_0051412,cust_da4ea2a5506f,agent_76a50887d8f1,NL,refund_request,2026-04-21T19:47:00,,open,0,0,2026-04-28T20:47:00
con_0004794,ord_0051429,cust_e7f6c011776e,agent_e629fa6598d7,NL,missing_item,2026-04-21T15:03:00,2026-04-21T15:13:17,resolved,0,617,2026-04-30T22:03:00
con_0004795,ord_0051445,cust_59fefacb1435,agent_6f4b6612125f,NL,missing_item,2026-04-21T18:02:00,2026-04-21T18:12:15,resolved,0,615,2026-04-28T23:02:00
con_0004796,ord_0051455,cust_7e46d737fdca,agent_6b86b273ff34,NL,late_delivery,2026-04-21T20:00:00,2026-04-22T20:04:28,resolved,0,268,2026-04-28T20:00:00
con_0004797,ord_0051458,cust_e38ab7d3075c,agent_d59eced1ded0,NL,late_delivery,2026-04-21T13:09:00,2026-04-21T13:17:27,resolved,0,507,2026-04-22T21:09:00
con_0004798,ord_0051462,cust_ee47968ec53b,agent_c2356069e9d1,NL,late_delivery,2026-04-21T15:54:00,2026-04-22T16:04:03,resolved,0,603,2026-04-23T23:54:00
con_0004799,ord_0051477,cust_f44b7809595e,agent_e7f6c011776e,UK,missing_item,2026-04-21T13:58:00,2026-04-21T14:04:36,resolved,0,396,2026-04-24T16:58:00
con_0004800,ord_0051497,cust_2c58b3a68ac9,agent_6b51d431df5d,UK,account_issue,2026-04-21T14:34:00,,open,0,0,2026-04-29T21:34:00
con_0004801,ord_0051498,cust_2ecefe59ab6a,agent_535fa30d7e25,UK,cancellation,2026-04-21T16:22:00,2026-04-26T16:29:25,resolved,0,445,2026-04-27T23:22:00
con_0004802,ord_0051508,cust_9d551151d715,agent_4e07408562be,UK,cancellation,2026-04-21T19:37:00,2026-04-22T19:45:11,resolved,1,491,2026-04-23T23:37:00
con_0004803,ord_0051509,cust_1b365a4dfc8a,agent_4fc82b26aecb,UK,refund_request,2026-04-21T21:34:00,2026-04-22T21:42:07,resolved,0,487,2026-04-28T23:34:00
con_0004804,ord_0051519,cust_96da2f8885ba,agent_9400f1b21cb5,UK,missing_item,2026-04-21T22:59:00,2026-04-22T23:05:31,resolved,0,391,2026-04-24T23:59:00
con_0004805,ord_0051520,cust_ee09198e4622,agent_c6f3ac57944a,UK,late_delivery,2026-04-21T16:40:00,2026-04-22T16:46:20,resolved,0,380,2026-04-23T16:40:00
con_0004806,ord_0051523,cust_01a0123885eb,agent_d59eced1ded0,UK,late_delivery,2026-04-21T11:25:00,2026-04-22T11:32:31,resolved,1,451,2026-04-21T14:25:00
con_0004807,ord_0051563,cust_5283f1b4e664,agent_d4735e3a265e,UK,payment_issue,2026-04-21T13:14:00,2026-04-21T13:22:07,resolved,0,487,2026-04-29T16:14:00
con_0004808,ord_0051572,cust_5620e84be3e5,agent_811786ad1ae7,UK,cancellation,2026-04-21T08:19:00,2026-04-23T08:23:30,resolved,0,270,2026-04-27T14:19:00
con_0004809,ord_0051587,cust_38bc3d1c4787,agent_8527a891e224,PL,cancellation,2026-04-21T10:36:00,2026-04-23T10:40:57,resolved,0,297,2026-04-29T16:36:00
con_0004810,ord_0051589,cust_477d8dffaf92,agent_9400f1b21cb5,PL,late_delivery,2026-04-21T18:14:00,2026-04-24T18:18:11,resolved,1,251,2026-04-23T20:14:00
con_0004811,ord_0051595,cust_ffab53082b58,agent_c2356069e9d1,PL,refund_request,2026-04-21T15:41:00,2026-04-23T15:47:39,resolved,0,399,2026-04-22T19:41:00
con_0004812,ord_0051597,cust_41332273b091,agent_6b86b273ff34,PL,cancellation,2026-04-21T22:37:00,,open,0,0,2026-05-01T06:37:00
con_0004813,ord_0051597,cust_41332273b091,agent_25fc0e7096fc,PL,payment_issue,2026-04-21T17:03:00,2026-04-22T17:12:59,resolved,0,599,2026-04-27T20:03:00
con_0004814,ord_0051612,cust_9a0d49266d4f,agent_41cfc0d1f2d1,PL,cancellation,2026-04-21T13:41:00,2026-04-21T13:45:57,resolved,0,297,2026-04-25T18:41:00
con_0004815,ord_0051613,cust_a0119e19d7f7,agent_670671cd9740,PL,late_delivery,2026-04-21T13:12:00,2026-04-21T13:19:16,resolved,0,436,2026-04-23T15:12:00
con_0004816,ord_0051616,cust_0bba869d7f39,agent_19581e27de7c,PL,cancellation,2026-04-21T09:46:00,2026-04-26T09:52:47,resolved,0,407,2026-04-30T12:46:00
con_0004817,ord_0051624,cust_68e476b5d5ae,agent_3fdba35f04dc,PL,cancellation,2026-04-21T20:08:00,2026-04-24T20:16:32,resolved,0,512,2026-04-26T01:08:00
con_0004818,ord_0051636,cust_96bb293aaa33,agent_b17ef6d19c7a,PL,late_delivery,2026-04-21T18:51:00,2026-04-23T18:53:08,resolved,1,128,2026-04-24T18:51:00
con_0004819,ord_0051663,cust_77523aa0395b,agent_73475cb40a56,AT,late_delivery,2026-04-21T16:54:00,2026-04-22T17:04:08,resolved,0,608,2026-04-29T17:54:00
con_0004820,ord_0051668,cust_1a6d9c97798d,agent_c2356069e9d1,AT,late_delivery,2026-04-21T13:46:00,2026-04-22T13:52:32,resolved,0,392,2026-04-21T15:46:00
con_0004821,ord_0051672,cust_7f861bcee185,agent_811786ad1ae7,AT,late_delivery,2026-04-21T16:16:00,2026-04-22T16:23:33,resolved,0,453,2026-04-27T23:16:00
con_0004822,ord_0051673,cust_8e9b669109df,agent_eb1e33e8a81b,AT,late_delivery,2026-04-21T09:49:00,2026-04-22T09:55:34,resolved,0,394,2026-04-22T10:49:00
con_0004823,ord_0051705,cust_4621c1d55fa4,agent_031b4af5197e,DE,refund_request,2026-04-22T18:43:00,2026-04-22T18:52:39,resolved,0,579,2026-04-27T01:43:00
con_0004824,ord_0051716,cust_c78961d3d782,agent_c837649cce43,DE,cancellation,2026-04-22T10:32:00,2026-04-23T10:36:39,resolved,0,279,2026-05-01T11:32:00
con_0004825,ord_0051726,cust_c0d2b0fe4d76,agent_44cb730c4204,DE,cancellation,2026-04-22T16:40:00,2026-04-24T16:46:07,resolved,1,367,2026-05-01T23:40:00
con_0004826,ord_0051736,cust_e2135c76ca78,agent_811786ad1ae7,DE,refund_request,2026-04-22T16:38:00,2026-04-24T16:48:46,resolved,0,646,2026-04-28T00:38:00
con_0004827,ord_0051746,cust_6ed701cfedb1,agent_4a44dc153642,DE,late_delivery,2026-04-22T12:26:00,,open,0,0,2026-04-27T16:26:00
con_0004828,ord_0051754,cust_86ab8cbe5869,agent_9f14025af006,DE,late_delivery,2026-04-22T22:04:00,2026-04-24T22:11:14,resolved,0,434,2026-04-27T06:04:00
con_0004829,ord_0051775,cust_61182f398518,agent_c837649cce43,DE,cancellation,2026-04-22T13:38:00,2026-04-23T13:44:28,resolved,0,388,2026-04-26T19:38:00
con_0004830,ord_0051793,cust_6a7a1382f96c,agent_02d20bbd7e39,DE,late_delivery,2026-04-22T19:53:00,2026-04-24T19:59:29,resolved,0,389,2026-04-28T22:53:00
con_0004831,ord_0051798,cust_7b2c21ead152,agent_3fdba35f04dc,DE,late_delivery,2026-04-22T09:13:00,2026-04-22T09:21:06,resolved,1,486,2026-04-24T09:13:00
con_0004832,ord_0051799,cust_3963317a2b41,agent_ef2d127de37b,DE,cancellation,2026-04-22T13:36:00,2026-04-23T13:41:00,resolved,0,300,2026-05-01T17:36:00
con_0004833,ord_0051812,cust_18bed1232c7d,agent_3e1e967e9b79,DE,missing_item,2026-04-22T20:20:00,2026-04-23T20:25:32,resolved,1,332,2026-05-02T00:20:00
con_0004834,ord_0051816,cust_b8dc2c143be8,agent_2c624232cdd2,DE,late_delivery,2026-04-22T10:21:00,,open,0,0,2026-04-28T15:21:00
con_0004835,ord_0051822,cust_20ca98162ba7,agent_4ec9599fc203,DE,cancellation,2026-04-22T16:18:00,,open,0,0,2026-04-22T17:18:00
con_0004836,ord_0051831,cust_b50d427a71ef,agent_41cfc0d1f2d1,NL,refund_request,2026-04-22T10:46:00,2026-04-22T10:54:33,resolved,0,513,2026-04-22T14:46:00
con_0004837,ord_0051838,cust_899fe985e893,agent_b7a56873cd77,NL,refund_request,2026-04-22T15:37:00,2026-04-23T15:44:46,resolved,0,466,2026-04-24T20:37:00
con_0004838,ord_0051841,cust_53f15ca2c3a3,agent_98010bd9270f,NL,late_delivery,2026-04-22T20:00:00,2026-04-24T20:11:21,resolved,0,681,2026-04-29T00:00:00
con_0004839,ord_0051851,cust_7ab74ac64fd9,agent_aea92132c4cb,NL,late_delivery,2026-04-22T10:14:00,2026-04-25T10:22:49,resolved,1,529,2026-05-01T11:14:00
con_0004840,ord_0051860,cust_4e7a0668e1de,agent_6b86b273ff34,NL,cancellation,2026-04-22T18:39:00,2026-04-22T18:48:00,resolved,0,540,2026-04-25T23:39:00
con_0004841,ord_0051868,cust_98b1690510df,agent_4ec9599fc203,NL,late_delivery,2026-04-22T11:38:00,2026-04-27T11:41:41,resolved,0,221,2026-04-25T13:38:00
con_0004842,ord_0051876,cust_c2f61742e5f0,agent_8527a891e224,NL,refund_request,2026-04-22T18:51:00,2026-04-23T19:02:21,resolved,0,681,2026-04-29T21:51:00
con_0004843,ord_0051901,cust_bb668ca95563,agent_86e501496586,NL,late_delivery,2026-04-22T12:01:00,2026-04-27T12:10:53,resolved,0,593,2026-04-29T14:01:00
con_0004844,ord_0051931,cust_33dc0ba86008,agent_5f9c4ab08cac,UK,late_delivery,2026-04-22T18:53:00,2026-04-22T19:02:14,resolved,0,554,2026-04-27T18:53:00
con_0004845,ord_0051940,cust_4091f2c5c45d,agent_02d20bbd7e39,UK,late_delivery,2026-04-22T16:16:00,,open,0,0,2026-04-24T16:16:00
con_0004846,ord_0051956,cust_98f1f17f9a73,agent_8527a891e224,UK,refund_request,2026-04-22T08:01:00,2026-04-24T08:08:42,resolved,0,462,2026-04-30T08:01:00
con_0004847,ord_0051975,cust_0f78540965a8,agent_2c624232cdd2,UK,cancellation,2026-04-22T08:51:00,2026-04-24T08:57:05,resolved,0,365,2026-04-22T13:51:00
con_0004848,ord_0051978,cust_9b19f9ab8165,agent_31489056e091,UK,payment_issue,2026-04-22T14:57:00,2026-04-23T15:08:49,resolved,0,709,2026-04-28T17:57:00
con_0004849,ord_0051987,cust_3ef58410b868,agent_71ee45a3c0db,UK,late_delivery,2026-04-22T21:56:00,2026-04-25T22:03:24,resolved,0,444,2026-04-26T22:56:00
con_0004850,ord_0052025,cust_e64474fd91f1,agent_e29c9c180c62,UK,refund_request,2026-04-22T21:23:00,2026-04-22T21:35:08,resolved,0,728,2026-04-30T23:23:00
con_0004851,ord_0052045,cust_cd70bea023f7,agent_ef2d127de37b,UK,late_delivery,2026-04-22T22:33:00,,open,0,0,2026-04-29T01:33:00
con_0004852,ord_0052072,cust_ee932b02fc14,agent_3fdba35f04dc,PL,missing_item,2026-04-22T17:07:00,2026-04-24T17:15:07,resolved,0,487,2026-04-26T19:07:00
con_0004853,ord_0052079,cust_9e645831962e,agent_2c624232cdd2,PL,cancellation,2026-04-22T18:01:00,2026-04-22T18:02:30,resolved,0,90,2026-04-25T18:01:00
con_0004854,ord_0052094,cust_debc96817a35,agent_5f9c4ab08cac,PL,refund_request,2026-04-22T21:13:00,2026-04-25T21:20:21,resolved,0,441,2026-04-24T03:13:00
con_0004855,ord_0052128,cust_fc72c98a6c29,agent_f5ca38f748a1,AT,payment_issue,2026-04-22T08:37:00,2026-04-24T08:49:57,resolved,0,777,2026-04-22T15:37:00
con_0004856,ord_0052135,cust_d59eced1ded0,agent_35135aaa6cc2,AT,refund_request,2026-04-22T10:15:00,,open,0,0,2026-04-25T11:15:00
con_0004857,ord_0052139,cust_5283f1b4e664,agent_6b86b273ff34,AT,late_delivery,2026-04-22T13:46:00,2026-04-27T13:48:57,resolved,0,177,2026-05-01T14:46:00
con_0004858,ord_0052145,cust_79bf08685d31,agent_2858dcd1057d,AT,account_issue,2026-04-22T22:26:00,2026-04-25T22:35:57,resolved,0,597,2026-04-26T03:26:00
con_0004859,ord_0052154,cust_0df5486b7bca,agent_4b227777d4dd,AT,cancellation,2026-04-22T15:07:00,2026-04-23T15:12:42,resolved,0,342,2026-04-30T17:07:00
con_0004860,ord_0052155,cust_48449a14a4ff,agent_4ec9599fc203,AT,cancellation,2026-04-22T11:30:00,2026-04-27T11:37:15,resolved,0,435,2026-04-29T15:30:00
con_0004861,ord_0052167,cust_61182f398518,agent_f5ca38f748a1,AT,refund_request,2026-04-22T12:32:00,2026-04-23T12:41:17,resolved,1,557,2026-04-22T15:32:00
con_0004862,ord_0052171,cust_8a376a996f6d,agent_0b918943df09,AT,late_delivery,2026-04-22T08:12:00,2026-04-24T08:20:31,resolved,0,511,2026-04-22T09:12:00
con_0004863,ord_0052172,cust_d74fe97872d8,agent_b7a56873cd77,AT,refund_request,2026-04-22T09:10:00,2026-04-22T09:20:06,resolved,0,606,2026-04-22T11:10:00
con_0004864,ord_0052176,cust_340ab11db8d1,agent_811786ad1ae7,AT,late_delivery,2026-04-22T08:49:00,2026-04-24T08:58:24,resolved,1,564,2026-04-27T09:49:00
con_0004865,ord_0052190,cust_7cbc1f697e71,agent_02d20bbd7e39,DE,missing_item,2026-04-23T18:43:00,2026-04-28T18:50:02,resolved,0,422,2026-04-25T21:43:00
con_0004866,ord_0052197,cust_59b524f8de03,agent_2fca346db656,DE,missing_item,2026-04-23T20:24:00,,open,0,0,2026-04-28T04:24:00
con_0004867,ord_0052198,cust_df4865fca1f1,agent_6b51d431df5d,DE,account_issue,2026-04-23T18:15:00,2026-04-26T18:21:49,resolved,0,409,2026-04-30T01:15:00
con_0004868,ord_0052200,cust_f0cbba2470c7,agent_2fca346db656,DE,late_delivery,2026-04-23T15:23:00,2026-04-24T15:29:11,resolved,0,371,2026-04-28T15:23:00
con_0004869,ord_0052210,cust_16e18ac98844,agent_35135aaa6cc2,DE,cancellation,2026-04-23T22:30:00,2026-04-23T22:33:57,resolved,1,237,2026-05-03T03:30:00
con_0004870,ord_0052211,cust_2f57a2e309c4,agent_b17ef6d19c7a,DE,cancellation,2026-04-23T08:19:00,2026-04-24T08:25:15,resolved,0,375,2026-04-29T16:19:00
con_0004871,ord_0052228,cust_5620e84be3e5,agent_811786ad1ae7,DE,late_delivery,2026-04-23T12:03:00,2026-04-24T12:12:33,resolved,1,573,2026-04-23T13:03:00
con_0004872,ord_0052240,cust_9d6aa3d89c01,agent_4b227777d4dd,DE,cancellation,2026-04-23T08:47:00,2026-04-25T08:54:06,resolved,0,426,2026-04-23T11:47:00
con_0004873,ord_0052249,cust_e49ec846db75,agent_5f9c4ab08cac,DE,late_delivery,2026-04-23T15:02:00,2026-04-24T15:09:50,resolved,0,470,2026-04-28T21:02:00
con_0004874,ord_0052266,cust_0ebe0fb634f8,agent_4ec9599fc203,DE,late_delivery,2026-04-23T18:28:00,2026-04-24T18:36:55,resolved,0,535,2026-04-25T22:28:00
con_0004875,ord_0052269,cust_9512d95d00d6,agent_0b918943df09,DE,cancellation,2026-04-23T16:29:00,2026-04-23T16:34:01,resolved,0,301,2026-04-28T18:29:00
con_0004876,ord_0052274,cust_a2258ffaf9a1,agent_5f9c4ab08cac,DE,late_delivery,2026-04-23T17:21:00,2026-04-25T17:29:48,resolved,0,528,2026-04-24T21:21:00
con_0004877,ord_0052291,cust_fc72c98a6c29,agent_5f9c4ab08cac,DE,missing_item,2026-04-23T10:06:00,2026-04-24T10:12:35,resolved,0,395,2026-04-27T10:06:00
con_0004878,ord_0052304,cust_8e6aee9efac8,agent_811786ad1ae7,NL,missing_item,2026-04-23T12:19:00,2026-04-23T12:27:07,resolved,1,487,2026-04-29T20:19:00
con_0004879,ord_0052307,cust_058d5d43bf48,agent_e629fa6598d7,NL,missing_item,2026-04-23T15:10:00,2026-04-26T15:17:23,resolved,0,443,2026-04-28T22:10:00
con_0004880,ord_0052339,cust_e49ec846db75,agent_624b60c58c9d,NL,payment_issue,2026-04-23T19:38:00,2026-04-24T19:45:26,resolved,0,446,2026-04-24T02:38:00
con_0004881,ord_0052370,cust_8a9a02d73aee,agent_1a6562590ef1,UK,late_delivery,2026-04-23T22:01:00,2026-04-28T22:07:19,resolved,0,379,2026-05-02T06:01:00
con_0004882,ord_0052379,cust_33cc6da30d94,agent_1a6562590ef1,UK,account_issue,2026-04-23T09:24:00,2026-04-23T09:31:41,resolved,0,461,2026-04-26T14:24:00
con_0004883,ord_0052395,cust_96a1a93e1903,agent_e7f6c011776e,UK,payment_issue,2026-04-23T22:48:00,,open,0,0,2026-04-25T23:48:00
con_0004884,ord_0052407,cust_596d0c702ba6,agent_76a50887d8f1,UK,payment_issue,2026-04-23T18:01:00,2026-04-23T18:09:36,resolved,0,516,2026-04-28T22:01:00
con_0004885,ord_0052411,cust_fc56dbc6d465,agent_44cb730c4204,UK,cancellation,2026-04-23T18:39:00,2026-04-25T18:46:14,resolved,0,434,2026-05-01T22:39:00
con_0004886,ord_0052428,cust_c2f61742e5f0,agent_535fa30d7e25,UK,cancellation,2026-04-23T22:46:00,,open,0,0,2026-05-01T23:46:00
con_0004887,ord_0052473,cust_1e5ee5e58c8f,agent_f5ca38f748a1,UK,refund_request,2026-04-23T18:18:00,2026-04-23T18:27:05,resolved,0,545,2026-04-23T18:18:00
con_0004888,ord_0052480,cust_930f7bc78c23,agent_25fc0e7096fc,PL,late_delivery,2026-04-23T20:14:00,2026-04-24T20:23:24,resolved,0,564,2026-04-26T22:14:00
con_0004889,ord_0052508,cust_785f3ec7eb32,agent_785f3ec7eb32,PL,late_delivery,2026-04-23T20:12:00,2026-04-26T20:20:41,resolved,0,521,2026-04-29T22:12:00
con_0004890,ord_0052515,cust_f1de64eac803,agent_0e17daca5f3e,PL,late_delivery,2026-04-23T22:18:00,2026-04-26T22:22:43,resolved,0,283,2026-04-25T06:18:00
con_0004891,ord_0052536,cust_50a0a04f2d67,agent_3d914f9348c9,PL,late_delivery,2026-04-23T11:58:00,,open,0,0,2026-04-25T15:58:00
con_0004892,ord_0052538,cust_7a9b1b9dd2e4,agent_e7f6c011776e,PL,cancellation,2026-04-23T14:27:00,2026-04-26T14:30:59,resolved,0,239,2026-05-01T20:27:00
con_0004893,ord_0052538,cust_7a9b1b9dd2e4,agent_b17ef6d19c7a,PL,account_issue,2026-04-23T15:23:00,2026-04-23T15:31:55,resolved,0,535,2026-04-26T20:23:00
con_0004894,ord_0052542,cust_03b0bd366e81,agent_6208ef0f7750,AT,cancellation,2026-04-23T12:18:00,2026-04-24T12:21:54,resolved,1,234,2026-04-28T18:18:00
con_0004895,ord_0052543,cust_6debfc7d20fe,agent_7a61b53701be,AT,cancellation,2026-04-23T15:47:00,2026-04-24T15:53:44,resolved,0,404,2026-05-02T17:47:00
con_0004896,ord_0052600,cust_fa2b7af0a811,agent_785f3ec7eb32,DE,late_delivery,2026-04-24T08:56:00,2026-04-24T09:03:04,resolved,0,424,2026-04-27T14:56:00
con_0004897,ord_0052602,cust_8c8f6b438142,agent_4fc82b26aecb,DE,account_issue,2026-04-24T17:07:00,2026-04-27T17:17:53,resolved,0,653,2026-04-28T23:07:00
con_0004898,ord_0052610,cust_5620e84be3e5,agent_6b86b273ff34,DE,cancellation,2026-04-24T09:54:00,2026-04-25T10:01:41,resolved,0,461,2026-05-03T16:54:00
con_0004899,ord_0052611,cust_0252fa3e9d9c,agent_9400f1b21cb5,DE,cancellation,2026-04-24T10:18:00,2026-04-29T10:22:45,resolved,0,285,2026-04-29T10:18:00
con_0004900,ord_0052619,cust_3ce59e84971b,agent_59e19706d51d,DE,payment_issue,2026-04-24T11:52:00,2026-04-26T12:04:32,resolved,0,752,2026-05-02T12:52:00
con_0004901,ord_0052620,cust_b5a9ede9a935,agent_e29c9c180c62,DE,late_delivery,2026-04-24T10:13:00,2026-04-29T10:17:14,resolved,0,254,2026-05-01T12:13:00
con_0004902,ord_0052637,cust_4b8ba4b13094,agent_4ec9599fc203,DE,missing_item,2026-04-24T10:09:00,2026-04-24T10:19:39,resolved,0,639,2026-05-02T15:09:00
con_0004903,ord_0052649,cust_15197cf7214b,agent_e629fa6598d7,DE,missing_item,2026-04-24T15:12:00,2026-04-24T15:20:09,resolved,1,489,2026-05-02T22:12:00
con_0004904,ord_0052649,cust_15197cf7214b,agent_2c624232cdd2,DE,payment_issue,2026-04-24T08:07:00,2026-04-24T08:13:13,resolved,0,373,2026-05-01T16:07:00
con_0004905,ord_0052665,cust_6af1f692e949,agent_6b51d431df5d,DE,missing_item,2026-04-24T10:42:00,2026-04-25T10:47:56,resolved,0,356,2026-04-24T11:42:00
con_0004906,ord_0052669,cust_7559ca4a957c,agent_6208ef0f7750,DE,payment_issue,2026-04-24T12:36:00,2026-04-26T12:43:03,resolved,0,423,2026-05-01T16:36:00
con_0004907,ord_0052696,cust_b027feeb60b7,agent_59e19706d51d,DE,late_delivery,2026-04-24T19:56:00,2026-04-29T20:02:04,resolved,0,364,2026-05-02T03:56:00
con_0004908,ord_0052732,cust_f48280c01077,agent_d4735e3a265e,DE,missing_item,2026-04-24T11:20:00,2026-04-26T11:30:02,resolved,0,602,2026-04-27T17:20:00
con_0004909,ord_0052736,cust_a1271642c26d,agent_71ee45a3c0db,DE,late_delivery,2026-04-24T10:17:00,2026-04-25T10:25:29,resolved,0,509,2026-04-24T17:17:00
con_0004910,ord_0052752,cust_8e93e440f571,agent_86e501496586,DE,late_delivery,2026-04-24T17:59:00,2026-04-24T18:07:40,resolved,0,520,2026-04-26T01:59:00
con_0004911,ord_0052785,cust_12fb7b835d44,agent_41cfc0d1f2d1,NL,cancellation,2026-04-24T16:40:00,,open,0,0,2026-05-03T20:40:00
con_0004912,ord_0052787,cust_3b86df3ff95a,agent_9f14025af006,NL,late_delivery,2026-04-24T22:30:00,2026-04-24T22:38:48,resolved,0,528,2026-05-01T23:30:00
con_0004913,ord_0052789,cust_e361ec1ff521,agent_b7a56873cd77,NL,late_delivery,2026-04-24T15:20:00,2026-04-26T15:29:24,resolved,1,564,2026-04-25T19:20:00
con_0004914,ord_0052800,cust_a42e815c58f3,agent_670671cd9740,NL,payment_issue,2026-04-24T10:19:00,2026-04-24T10:31:59,resolved,0,779,2026-04-27T15:19:00
con_0004915,ord_0052801,cust_914c948388ae,agent_785f3ec7eb32,NL,payment_issue,2026-04-24T10:25:00,2026-04-26T10:33:12,resolved,0,492,2026-04-27T13:25:00
con_0004916,ord_0052802,cust_59a6d3288187,agent_e29c9c180c62,NL,refund_request,2026-04-24T21:45:00,2026-04-25T21:51:21,resolved,1,381,2026-04-28T04:45:00
con_0004917,ord_0052823,cust_46e67c525617,agent_535fa30d7e25,NL,account_issue,2026-04-24T21:05:00,2026-04-29T21:14:58,resolved,0,598,2026-04-29T23:05:00
con_0004918,ord_0052827,cust_6815fd0989fc,agent_e29c9c180c62,NL,late_delivery,2026-04-24T11:23:00,2026-04-27T11:30:40,resolved,1,460,2026-05-03T18:23:00
