compensation_id,contact_id,order_id,refund_amount,voucher_amount,goodwill_amount,created_at,updated_at
cmp_0000708,con_0003269,ord_0036573,0.0,12.8,4.9,2026-03-26T19:06:00,2026-03-26T21:06:00
cmp_0000709,con_0003273,ord_0036616,0.0,6.27,5.25,2026-03-23T20:09:00,2026-03-23T22:09:00
cmp_0000710,con_0003277,ord_0036693,0.0,9.05,0.0,2026-03-22T17:42:00,2026-03-22T19:42:00
cmp_0000711,con_0003283,ord_0036827,0.0,8.58,7.33,2026-03-27T13:55:00,2026-03-27T15:55:00
cmp_0000712,con_0003284,ord_0036858,0.0,7.84,0.0,2026-03-23T21:12:00,2026-03-23T23:12:00
cmp_0000713,con_0003285,ord_0036885,0.0,13.36,0.0,2026-03-23T12:24:00,2026-03-23T14:24:00
cmp_0000714,con_0003287,ord_0036894,0.0,13.56,0.0,2026-03-22T22:13:00,2026-03-23T00:13:00
cmp_0000715,con_0003297,ord_0037015,8.43,0.0,0.0,2026-03-30T21:41:00,2026-03-30T23:41:00
cmp_0000716,con_0003303,ord_0037062,0.0,6.7,0.0,2026-03-23T12:33:00,2026-03-23T14:33:00
cmp_0000717,con_0003317,ord_0037237,0.0,4.45,4.59,2026-03-30T14:24:00,2026-03-30T16:24:00
cmp_0000718,con_0003318,ord_0037242,0.0,9.55,5.5,2026-03-30T10:23:00,2026-03-30T12:23:00
cmp_0000719,con_0003319,ord_0037245,0.0,4.84,3.88,2026-03-23T13:10:00,2026-03-23T15:10:00
cmp_0000720,con_0003324,ord_0037292,13.27,9.95,7.89,2026-03-24T13:59:00,2026-03-24T15:59:00
cmp_0000721,con_0003326,ord_0037308,3.17,0.0,2.9,2026-03-31T20:57:00,2026-03-31T22:57:00
cmp_0000722,con_0003327,ord_0037326,0.0,13.03,0.0,2026-03-28T22:23:00,2026-03-29T00:23:00
cmp_0000723,con_0003333,ord_0037383,7.51,8.11,3.12,2026-03-24T13:57:00,2026-03-24T15:57:00
cmp_0000724,con_0003337,ord_0037404,0.0,8.97,5.38,2026-03-23T14:49:00,2026-03-23T16:49:00
cmp_0000725,con_0003339,ord_0037462,9.08,11.25,8.98,2026-03-23T19:12:00,2026-03-23T21:12:00
cmp_0000726,con_0003343,ord_0037501,0.0,10.43,0.0,2026-03-23T10:26:00,2026-03-23T12:26:00
cmp_0000727,con_0003357,ord_0037636,0.0,13.35,0.0,2026-03-24T08:36:00,2026-03-24T10:36:00
cmp_0000728,con_0003360,ord_0037650,6.86,0.0,3.4,2026-03-24T18:35:00,2026-03-24T20:35:00
cmp_0000729,con_0003373,ord_0037756,0.0,10.3,0.0,2026-03-24T13:50:00,2026-03-24T15:50:00
cmp_0000730,con_0003380,ord_0037812,4.38,0.0,2.07,2026-03-25T17:40:00,2026-03-25T19:40:00
cmp_0000731,con_0003381,ord_0037816,0.0,7.38,6.22,2026-03-26T12:03:00,2026-03-26T14:03:00
cmp_0000732,con_0003398,ord_0037984,0.0,11.46,0.0,2026-03-29T13:13:00,2026-03-29T15:13:00
cmp_0000733,con_0003400,ord_0037998,0.0,13.65,0.0,2026-03-29T20:53:00,2026-03-29T22:53:00
cmp_0000734,con_0003411,ord_0038137,14.34,0.0,0.0,2026-03-25T22:46:00,2026-03-26T00:46:00
cmp_0000735,con_0003414,ord_0038177,7.62,0.0,8.94,2026-04-02T16:34:00,2026-04-02T18:34:00
cmp_0000736,con_0003427,ord_0038291,2.73,6.12,0.0,2026-03-26T14:18:00,2026-03-26T16:18:00
cmp_0000737,con_0003429,ord_0038307,0.0,4.49,0.0,2026-03-26T20:40:00,2026-03-26T22:40:00
cmp_0000738,con_0003430,ord_0038325,0.0,8.64,0.0,2026-03-27T12:12:00,2026-03-27T14:12:00
cmp_0000739,con_0003431,ord_0038329,0.0,8.32,6.5,2026-03-27T11:50:00,2026-03-27T13:50:00
cmp_0000740,con_0003432,ord_0038337,9.89,7.49,7.99,2026-03-26T18:16:00,2026-03-26T20:16:00
cmp_0000741,con_0003433,ord_0038362,13.63,6.05,7.5,2026-04-02T18:28:00,2026-04-02T20:28:00
cmp_0000742,con_0003436,ord_0038381,0.0,5.77,0.0,2026-04-02T09:22:00,2026-04-02T11:22:00
cmp_0000743,con_0003439,ord_0038413,0.0,10.58,5.35,2026-03-25T13:28:00,2026-03-25T15:28:00
cmp_0000744,con_0003441,ord_0038430,13.2,0.0,7.23,2026-04-02T13:12:00,2026-04-02T15:12:00
cmp_0000745,con_0003444,ord_0038463,0.0,10.45,2.6,2026-03-25T22:07:00,2026-03-26T00:07:00
cmp_0000746,con_0003446,ord_0038481,8.14,0.0,0.0,2026-03-26T21:25:00,2026-03-26T23:25:00
cmp_0000747,con_0003452,ord_0038554,0.0,8.04,4.36,2026-03-26T12:36:00,2026-03-26T14:36:00
cmp_0000748,con_0003459,ord_0038603,0.0,8.3,5.59,2026-03-26T09:48:00,2026-03-26T11:48:00
cmp_0000749,con_0003460,ord_0038607,3.85,0.0,8.56,2026-04-03T09:31:00,2026-04-03T11:31:00
cmp_0000750,con_0003477,ord_0038768,0.0,6.87,0.0,2026-03-26T14:56:00,2026-03-26T16:56:00
cmp_0000751,con_0003482,ord_0038823,0.0,12.29,7.94,2026-04-03T10:32:00,2026-04-03T12:32:00
cmp_0000752,con_0003483,ord_0038832,0.0,10.42,0.0,2026-04-03T20:35:00,2026-04-03T22:35:00
cmp_0000753,con_0003490,ord_0038920,8.83,0.0,0.0,2026-03-26T17:18:00,2026-03-26T19:18:00
cmp_0000754,con_0003491,ord_0038940,5.28,4.29,7.26,2026-03-31T10:33:00,2026-03-31T12:33:00
cmp_0000755,con_0003493,ord_0038953,0.0,12.78,4.66,2026-03-26T17:50:00,2026-03-26T19:50:00
cmp_0000756,con_0003494,ord_0038958,0.0,4.23,0.0,2026-03-31T21:20:00,2026-03-31T23:20:00
cmp_0000757,con_0003496,ord_0038979,0.0,4.77,0.0,2026-03-28T11:34:00,2026-03-28T13:34:00
cmp_0000758,con_0003500,ord_0038997,0.0,6.19,0.0,2026-03-29T14:00:00,2026-03-29T16:00:00
cmp_0000759,con_0003501,ord_0039016,7.17,12.72,0.0,2026-03-28T19:24:00,2026-03-28T21:24:00
cmp_0000760,con_0003503,ord_0039041,0.0,7.07,4.21,2026-03-27T22:08:00,2026-03-28T00:08:00
cmp_0000761,con_0003508,ord_0039085,0.0,13.47,0.0,2026-04-01T18:55:00,2026-04-01T20:55:00
cmp_0000762,con_0003509,ord_0039108,7.53,0.0,4.94,2026-04-04T19:42:00,2026-04-04T21:42:00
cmp_0000763,con_0003511,ord_0039114,0.0,9.02,2.76,2026-04-01T22:00:00,2026-04-02T00:00:00
cmp_0000764,con_0003514,ord_0039128,0.0,5.7,0.0,2026-04-01T16:41:00,2026-04-01T18:41:00
cmp_0000765,con_0003516,ord_0039132,10.36,0.0,0.0,2026-04-01T20:48:00,2026-04-01T22:48:00
cmp_0000766,con_0003524,ord_0039198,12.03,0.0,0.0,2026-04-01T12:43:00,2026-04-01T14:43:00
cmp_0000767,con_0003525,ord_0039210,3.51,6.34,4.79,2026-03-29T18:27:00,2026-03-29T20:27:00
cmp_0000768,con_0003527,ord_0039217,4.85,8.34,0.0,2026-03-29T12:00:00,2026-03-29T14:00:00
cmp_0000769,con_0003528,ord_0039228,11.04,0.0,0.0,2026-03-28T10:42:00,2026-03-28T12:42:00
cmp_0000770,con_0003530,ord_0039236,5.92,9.47,0.0,2026-03-29T14:25:00,2026-03-29T16:25:00
cmp_0000771,con_0003535,ord_0039285,2.64,0.0,3.55,2026-04-04T09:46:00,2026-04-04T11:46:00
cmp_0000772,con_0003538,ord_0039334,4.49,0.0,0.0,2026-03-28T09:03:00,2026-03-28T11:03:00
cmp_0000773,con_0003539,ord_0039351,0.0,9.05,7.78,2026-04-01T12:10:00,2026-04-01T14:10:00
cmp_0000774,con_0003541,ord_0039358,0.0,13.49,0.0,2026-04-01T11:52:00,2026-04-01T13:52:00
cmp_0000775,con_0003543,ord_0039402,0.0,6.56,4.39,2026-03-27T10:41:00,2026-03-27T12:41:00
cmp_0000776,con_0003544,ord_0039431,10.34,0.0,0.0,2026-04-04T22:20:00,2026-04-05T00:20:00
cmp_0000777,con_0003553,ord_0039565,0.0,6.46,4.45,2026-04-05T21:42:00,2026-04-05T23:42:00
cmp_0000778,con_0003555,ord_0039573,14.65,0.0,0.0,2026-04-02T18:27:00,2026-04-02T20:27:00
cmp_0000779,con_0003556,ord_0039575,0.0,3.72,4.41,2026-03-30T14:47:00,2026-03-30T16:47:00
cmp_0000780,con_0003558,ord_0039579,5.41,13.77,0.0,2026-03-28T18:36:00,2026-03-28T20:36:00
cmp_0000781,con_0003562,ord_0039595,0.0,12.12,0.0,2026-04-05T17:15:00,2026-04-05T19:15:00
cmp_0000782,con_0003563,ord_0039604,0.0,7.59,2.68,2026-04-05T22:48:00,2026-04-06T00:48:00
cmp_0000783,con_0003565,ord_0039613,5.94,12.79,0.0,2026-04-02T17:02:00,2026-04-02T19:02:00
cmp_0000784,con_0003568,ord_0039627,17.48,5.65,7.46,2026-03-28T21:04:00,2026-03-28T23:04:00
cmp_0000785,con_0003575,ord_0039741,0.0,3.14,0.0,2026-03-30T09:05:00,2026-03-30T11:05:00
cmp_0000786,con_0003585,ord_0039820,0.0,10.48,3.89,2026-03-30T10:50:00,2026-03-30T12:50:00
cmp_0000787,con_0003587,ord_0039848,0.0,10.23,0.0,2026-04-02T17:30:00,2026-04-02T19:30:00
cmp_0000788,con_0003591,ord_0039864,6.6,12.57,8.11,2026-03-29T14:23:00,2026-03-29T16:23:00
cmp_0000789,con_0003593,ord_0039885,0.0,8.32,0.0,2026-04-02T20:22:00,2026-04-02T22:22:00
cmp_0000790,con_0003597,ord_0039921,0.0,4.36,0.0,2026-03-29T12:56:00,2026-03-29T14:56:00
cmp_0000791,con_0003602,ord_0040008,13.75,13.19,6.04,2026-03-30T15:21:00,2026-03-30T17:21:00
cmp_0000792,con_0003612,ord_0040095,0.0,12.4,2.81,2026-03-30T16:28:00,2026-03-30T18:28:00
cmp_0000793,con_0003617,ord_0040134,0.0,8.34,0.0,2026-03-29T17:13:00,2026-03-29T19:13:00
cmp_0000794,con_0003621,ord_0040205,0.0,9.46,0.0,2026-03-31T18:45:00,2026-03-31T20:45:00
cmp_0000795,con_0003623,ord_0040219,2.66,0.0,0.0,2026-03-31T17:39:00,2026-03-31T19:39:00
cmp_0000796,con_0003626,ord_0040257,13.34,0.0,3.39,2026-04-03T18:24:00,2026-04-03T20:24:00
cmp_0000797,con_0003633,ord_0040355,14.86,0.0,0.0,2026-04-03T15:45:00,2026-04-03T17:45:00
cmp_0000798,con_0003647,ord_0040541,0.0,7.68,0.0,2026-03-29T13:07:00,2026-03-29T15:07:00
cmp_0000799,con_0003648,ord_0040552,6.49,13.63,8.31,2026-04-06T11:47:00,2026-04-06T13:47:00
cmp_0000800,con_0003655,ord_0040579,16.37,0.0,0.0,2026-04-06T11:43:00,2026-04-06T13:43:00
cmp_0000801,con_0003660,ord_0040645,5.7,0.0,0.0,2026-03-31T16:01:00,2026-03-31T18:01:00
cmp_0000802,con_0003665,ord_0040685,0.0,12.97,7.08,2026-03-30T08:37:00,2026-03-30T10:37:00
cmp_0000803,con_0003667,ord_0040708,0.0,3.81,0.0,2026-03-31T21:47:00,2026-03-31T23:47:00
cmp_0000804,con_0003672,ord_0040751,0.0,9.75,0.0,2026-03-31T11:34:00,2026-03-31T13:34:00
cmp_0000805,con_0003676,ord_0040822,8.68,0.0,0.0,2026-03-31T09:02:00,2026-03-31T11:02:00
cmp_0000806,con_0003688,ord_0041015,0.0,4.12,3.82,2026-03-30T09:19:00,2026-03-30T11:19:00
cmp_0000807,con_0003691,ord_0041057,0.0,11.69,0.0,2026-04-05T10:21:00,2026-04-05T12:21:00
cmp_0000808,con_0003702,ord_0041141,0.0,4.33,5.57,2026-03-31T21:15:00,2026-03-31T23:15:00
cmp_0000809,con_0003704,ord_0041163,0.0,10.52,3.44,2026-04-05T14:07:00,2026-04-05T16:07:00
cmp_0000810,con_0003717,ord_0041322,9.25,0.0,2.86,2026-04-01T12:03:00,2026-04-01T14:03:00
cmp_0000811,con_0003718,ord_0041344,13.86,5.0,0.0,2026-04-08T22:10:00,2026-04-09T00:10:00
cmp_0000812,con_0003726,ord_0041449,0.0,3.34,0.0,2026-04-08T12:28:00,2026-04-08T14:28:00
cmp_0000813,con_0003735,ord_0041542,10.37,0.0,0.0,2026-04-06T15:46:00,2026-04-06T17:46:00
cmp_0000814,con_0003738,ord_0041573,0.0,13.18,0.0,2026-04-03T18:55:00,2026-04-03T20:55:00
cmp_0000815,con_0003741,ord_0041596,0.0,10.69,0.0,2026-04-06T09:31:00,2026-04-06T11:31:00
cmp_0000816,con_0003746,ord_0041623,0.0,9.88,0.0,2026-04-02T09:17:00,2026-04-02T11:17:00
cmp_0000817,con_0003750,ord_0041665,7.62,0.0,0.0,2026-04-03T08:09:00,2026-04-03T10:09:00
cmp_0000818,con_0003751,ord_0041680,9.2,7.33,3.26,2026-04-01T10:22:00,2026-04-01T12:22:00
cmp_0000819,con_0003752,ord_0041685,0.0,8.97,3.58,2026-04-06T11:29:00,2026-04-06T13:29:00
cmp_0000820,con_0003753,ord_0041688,0.0,7.66,0.0,2026-04-01T13:39:00,2026-04-01T15:39:00
cmp_0000821,con_0003762,ord_0041790,17.5,0.0,5.99,2026-04-01T17:55:00,2026-04-01T19:55:00
cmp_0000822,con_0003763,ord_0041791,0.0,10.92,0.0,2026-04-09T16:49:00,2026-04-09T18:49:00
cmp_0000823,con_0003765,ord_0041808,0.0,3.2,2.08,2026-04-02T20:54:00,2026-04-02T22:54:00
cmp_0000824,con_0003768,ord_0041817,0.0,13.2,0.0,2026-04-03T15:46:00,2026-04-03T17:46:00
cmp_0000825,con_0003769,ord_0041848,16.45,0.0,8.46,2026-04-02T22:35:00,2026-04-03T00:35:00
cmp_0000826,con_0003774,ord_0041911,0.0,11.13,0.0,2026-04-02T17:35:00,2026-04-02T19:35:00
cmp_0000827,con_0003775,ord_0041937,0.0,10.17,3.03,2026-04-04T10:29:00,2026-04-04T12:29:00
cmp_0000828,con_0003776,ord_0041958,0.0,12.61,2.64,2026-04-07T10:36:00,2026-04-07T12:36:00
cmp_0000829,con_0003778,ord_0041968,0.0,8.3,0.0,2026-04-10T14:42:00,2026-04-10T16:42:00
cmp_0000830,con_0003779,ord_0041976,0.0,10.17,0.0,2026-04-04T19:48:00,2026-04-04T21:48:00
cmp_0000831,con_0003783,ord_0041988,0.0,12.56,8.43,2026-04-10T20:45:00,2026-04-10T22:45:00
cmp_0000832,con_0003799,ord_0042095,17.68,8.36,2.82,2026-04-07T11:34:00,2026-04-07T13:34:00
cmp_0000833,con_0003805,ord_0042144,0.0,8.04,0.0,2026-04-04T10:58:00,2026-04-04T12:58:00
cmp_0000834,con_0003810,ord_0042219,0.0,3.38,2.76,2026-04-07T22:54:00,2026-04-08T00:54:00
cmp_0000835,con_0003811,ord_0042238,0.0,4.45,0.0,2026-04-04T12:19:00,2026-04-04T14:19:00
cmp_0000836,con_0003813,ord_0042278,10.86,0.0,0.0,2026-04-10T14:17:00,2026-04-10T16:17:00
cmp_0000837,con_0003820,ord_0042346,5.6,3.26,0.0,2026-04-04T09:41:00,2026-04-04T11:41:00
cmp_0000838,con_0003821,ord_0042350,0.0,5.95,5.5,2026-04-05T13:10:00,2026-04-05T15:10:00
cmp_0000839,con_0003822,ord_0042357,0.0,13.0,6.15,2026-04-03T16:40:00,2026-04-03T18:40:00
cmp_0000840,con_0003842,ord_0042613,0.0,5.88,0.0,2026-04-08T15:16:00,2026-04-08T17:16:00
cmp_0000841,con_0003846,ord_0042647,12.63,7.4,0.0,2026-04-11T13:45:00,2026-04-11T15:45:00
cmp_0000842,con_0003850,ord_0042681,6.22,10.0,5.59,2026-04-04T17:32:00,2026-04-04T19:32:00
cmp_0000843,con_0003860,ord_0042782,0.0,8.26,0.0,2026-04-04T14:08:00,2026-04-04T16:08:00
cmp_0000844,con_0003861,ord_0042788,7.47,0.0,0.0,2026-04-08T16:53:00,2026-04-08T18:53:00
cmp_0000845,con_0003867,ord_0042868,11.06,3.33,0.0,2026-04-08T19:49:00,2026-04-08T21:49:00
cmp_0000846,con_0003868,ord_0042876,13.43,0.0,0.0,2026-04-11T10:26:00,2026-04-11T12:26:00
cmp_0000847,con_0003869,ord_0042879,10.55,0.0,0.0,2026-04-11T12:23:00,2026-04-11T14:23:00
cmp_0000848,con_0003872,ord_0042901,5.2,0.0,2.19,2026-04-05T08:29:00,2026-04-05T10:29:00
cmp_0000849,con_0003874,ord_0042905,0.0,9.51,0.0,2026-04-04T18:27:00,2026-04-04T20:27:00
cmp_0000850,con_0003879,ord_0042966,0.0,9.21,0.0,2026-04-04T16:33:00,2026-04-04T18:33:00
cmp_0000851,con_0003880,ord_0042996,0.0,9.95,0.0,2026-04-04T19:57:00,2026-04-04T21:57:00
cmp_0000852,con_0003889,ord_0043036,0.0,7.32,0.0,2026-04-09T08:53:00,2026-04-09T10:53:00
cmp_0000853,con_0003890,ord_0043057,0.0,7.1,0.0,2026-04-06T10:58:00,2026-04-06T12:58:00
cmp_0000854,con_0003894,ord_0043084,0.0,7.16,3.68,2026-04-04T12:54:00,2026-04-04T14:54:00
cmp_0000855,con_0003896,ord_0043125,0.0,12.74,6.73,2026-04-12T17:50:00,2026-04-12T19:50:00
cmp_0000856,con_0003900,ord_0043183,3.38,0.0,0.0,2026-04-06T21:10:00,2026-04-06T23:10:00
cmp_0000857,con_0003902,ord_0043205,8.71,5.45,0.0,2026-04-05T20:05:00,2026-04-05T22:05:00
cmp_0000858,con_0003908,ord_0043240,0.0,7.09,0.0,2026-04-09T22:17:00,2026-04-10T00:17:00
cmp_0000859,con_0003917,ord_0043394,0.0,3.23,2.33,2026-04-06T21:18:00,2026-04-06T23:18:00
cmp_0000860,con_0003928,ord_0043469,15.16,0.0,0.0,2026-04-07T16:57:00,2026-04-07T18:57:00
cmp_0000861,con_0003934,ord_0043523,6.61,0.0,3.84,2026-04-13T09:55:00,2026-04-13T11:55:00
cmp_0000862,con_0003936,ord_0043546,12.03,0.0,5.76,2026-04-05T20:09:00,2026-04-05T22:09:00
cmp_0000863,con_0003937,ord_0043552,0.0,7.41,0.0,2026-04-05T13:59:00,2026-04-05T15:59:00
cmp_0000864,con_0003950,ord_0043672,12.93,0.0,5.4,2026-04-07T16:45:00,2026-04-07T18:45:00
cmp_0000865,con_0003952,ord_0043714,0.0,11.12,5.53,2026-04-07T15:46:00,2026-04-07T17:46:00
cmp_0000866,con_0003959,ord_0043765,0.0,7.1,0.0,2026-04-13T09:09:00,2026-04-13T11:09:00
cmp_0000867,con_0003961,ord_0043778,7.32,9.73,2.72,2026-04-07T10:27:00,2026-04-07T12:27:00
cmp_0000868,con_0003965,ord_0043814,5.37,4.29,0.0,2026-04-07T17:59:00,2026-04-07T19:59:00
cmp_0000869,con_0003970,ord_0043880,0.0,6.37,2.95,2026-04-10T09:00:00,2026-04-10T11:00:00
cmp_0000870,con_0003974,ord_0043960,0.0,5.16,3.37,2026-04-13T11:53:00,2026-04-13T13:53:00
cmp_0000871,con_0003982,ord_0044015,3.39,9.49,4.54,2026-04-11T18:05:00,2026-04-11T20:05:00
cmp_0000872,con_0003983,ord_0044016,3.56,0.0,0.0,2026-04-14T14:31:00,2026-04-14T16:31:00
cmp_0000873,con_0003984,ord_0044035,0.0,7.88,0.0,2026-04-14T14:50:00,2026-04-14T16:50:00
cmp_0000874,con_0003989,ord_0044061,0.0,9.88,0.0,2026-04-11T15:23:00,2026-04-11T17:23:00
cmp_0000875,con_0003991,ord_0044105,6.21,0.0,0.0,2026-04-07T12:48:00,2026-04-07T14:48:00
cmp_0000876,con_0003992,ord_0044124,0.0,8.34,17.75,2026-04-06T10:54:00,2026-04-06T12:54:00
cmp_0000877,con_0003994,ord_0044132,14.07,11.3,7.27,2026-04-06T08:27:00,2026-04-06T10:27:00
cmp_0000878,con_0003995,ord_0044138,0.0,9.53,16.76,2026-04-11T14:56:00,2026-04-11T16:56:00
cmp_0000879,con_0003996,ord_0044143,12.48,0.0,5.24,2026-04-06T22:12:00,2026-04-07T00:12:00
cmp_0000880,con_0003998,ord_0044158,9.04,5.17,6.62,2026-04-06T14:35:00,2026-04-06T16:35:00
cmp_0000881,con_0003999,ord_0044161,17.71,5.8,19.94,2026-04-06T11:01:00,2026-04-06T13:01:00
cmp_0000882,con_0004001,ord_0044169,17.19,7.73,16.28,2026-04-11T22:56:00,2026-04-12T00:56:00
cmp_0000883,con_0004004,ord_0044178,14.72,6.73,20.05,2026-04-14T12:07:00,2026-04-14T14:07:00
cmp_0000884,con_0004008,ord_0044227,0.0,11.32,0.0,2026-04-08T21:33:00,2026-04-08T23:33:00
cmp_0000885,con_0004009,ord_0044241,0.0,13.07,0.0,2026-04-08T17:14:00,2026-04-08T19:14:00
cmp_0000886,con_0004010,ord_0044245,0.0,5.68,0.0,2026-04-14T08:17:00,2026-04-14T10:17:00
cmp_0000887,con_0004012,ord_0044254,0.0,13.25,7.59,2026-04-06T11:02:00,2026-04-06T13:02:00
cmp_0000888,con_0004022,ord_0044361,3.37,0.0,0.0,2026-04-14T11:34:00,2026-04-14T13:34:00
cmp_0000889,con_0004024,ord_0044391,0.0,12.58,6.49,2026-04-14T20:56:00,2026-04-14T22:56:00
cmp_0000890,con_0004026,ord_0044411,14.86,0.0,0.0,2026-04-07T09:03:00,2026-04-07T11:03:00
cmp_0000891,con_0004027,ord_0044417,0.0,9.64,0.0,2026-04-08T22:45:00,2026-04-09T00:45:00
cmp_0000892,con_0004029,ord_0044439,11.79,0.0,0.0,2026-04-12T09:04:00,2026-04-12T11:04:00
cmp_0000893,con_0004033,ord_0044497,0.0,10.5,3.46,2026-04-07T22:00:00,2026-04-08T00:00:00
cmp_0000894,con_0004037,ord_0044535,7.0,12.15,14.75,2026-04-15T09:06:00,2026-04-15T11:06:00
cmp_0000895,con_0004038,ord_0044548,0.0,3.59,9.35,2026-04-08T14:42:00,2026-04-08T16:42:00
cmp_0000896,con_0004039,ord_0044559,2.45,12.32,6.23,2026-04-07T17:29:00,2026-04-07T19:29:00
cmp_0000897,con_0004040,ord_0044566,0.0,3.58,24.58,2026-04-09T17:52:00,2026-04-09T19:52:00
cmp_0000898,con_0004045,ord_0044581,6.17,5.4,10.77,2026-04-09T18:21:00,2026-04-09T20:21:00
cmp_0000899,con_0004049,ord_0044643,0.0,12.08,2.11,2026-04-07T18:56:00,2026-04-07T20:56:00
cmp_0000900,con_0004062,ord_0044762,5.54,11.38,0.0,2026-04-09T14:01:00,2026-04-09T16:01:00
cmp_0000901,con_0004067,ord_0044794,0.0,10.4,0.0,2026-04-12T13:50:00,2026-04-12T15:50:00
cmp_0000902,con_0004068,ord_0044831,0.0,13.6,0.0,2026-04-09T20:45:00,2026-04-09T22:45:00
cmp_0000903,con_0004069,ord_0044832,0.0,7.4,5.02,2026-04-07T12:19:00,2026-04-07T14:19:00
cmp_0000904,con_0004077,ord_0044927,17.66,9.78,5.01,2026-04-10T22:51:00,2026-04-11T00:51:00
cmp_0000905,con_0004080,ord_0044964,0.0,13.7,6.01,2026-04-09T10:06:00,2026-04-09T12:06:00
cmp_0000906,con_0004084,ord_0045001,5.07,5.31,8.44,2026-04-10T12:44:00,2026-04-10T14:44:00
cmp_0000907,con_0004085,ord_0045010,3.04,0.0,16.56,2026-04-09T20:23:00,2026-04-09T22:23:00
cmp_0000908,con_0004086,ord_0045016,11.54,11.53,15.28,2026-04-09T18:39:00,2026-04-09T20:39:00
cmp_0000909,con_0004088,ord_0045033,11.1,3.72,5.25,2026-04-09T09:51:00,2026-04-09T11:51:00
cmp_0000910,con_0004090,ord_0045036,6.66,13.18,25.12,2026-04-09T18:34:00,2026-04-09T20:34:00
cmp_0000911,con_0004099,ord_0045152,0.0,12.49,7.25,2026-04-08T15:35:00,2026-04-08T17:35:00
cmp_0000912,con_0004100,ord_0045155,7.35,5.25,0.0,2026-04-10T11:45:00,2026-04-10T13:45:00
cmp_0000913,con_0004111,ord_0045247,0.0,9.46,5.66,2026-04-16T09:40:00,2026-04-16T11:40:00
cmp_0000914,con_0004116,ord_0045321,0.0,8.8,0.0,2026-04-17T17:35:00,2026-04-17T19:35:00
cmp_0000915,con_0004120,ord_0045410,5.56,9.95,13.96,2026-04-10T17:31:00,2026-04-10T19:31:00
cmp_0000916,con_0004122,ord_0045418,14.66,10.28,11.11,2026-04-14T21:51:00,2026-04-14T23:51:00
cmp_0000917,con_0004123,ord_0045424,2.41,3.51,17.08,2026-04-14T20:45:00,2026-04-14T22:45:00
cmp_0000918,con_0004125,ord_0045427,0.0,4.94,15.67,2026-04-10T18:33:00,2026-04-10T20:33:00
cmp_0000919,con_0004127,ord_0045435,11.56,13.08,5.04,2026-04-14T17:18:00,2026-04-14T19:18:00
cmp_0000920,con_0004128,ord_0045443,0.0,9.4,6.58,2026-04-11T09:54:00,2026-04-11T11:54:00
cmp_0000921,con_0004129,ord_0045448,11.34,5.68,9.74,2026-04-17T16:38:00,2026-04-17T18:38:00
cmp_0000922,con_0004136,ord_0045533,7.58,4.05,8.32,2026-04-17T08:08:00,2026-04-17T10:08:00
cmp_0000923,con_0004138,ord_0045545,0.0,10.55,0.0,2026-04-09T09:57:00,2026-04-09T11:57:00
cmp_0000924,con_0004140,ord_0045614,0.0,6.57,0.0,2026-04-14T12:58:00,2026-04-14T14:58:00
cmp_0000925,con_0004141,ord_0045630,0.0,10.21,0.0,2026-04-11T19:14:00,2026-04-11T21:14:00
cmp_0000926,con_0004144,ord_0045683,0.0,7.78,0.0,2026-04-10T08:38:00,2026-04-10T10:38:00
cmp_0000927,con_0004147,ord_0045714,0.0,13.16,0.0,2026-04-14T21:48:00,2026-04-14T23:48:00
cmp_0000928,con_0004150,ord_0045751,0.0,6.24,7.97,2026-04-10T20:20:00,2026-04-10T22:20:00
cmp_0000929,con_0004158,ord_0045846,14.58,7.17,0.0,2026-04-12T19:09:00,2026-04-12T21:09:00
cmp_0000930,con_0004163,ord_0045886,0.0,13.75,0.0,2026-04-12T10:01:00,2026-04-12T12:01:00
cmp_0000931,con_0004165,ord_0045906,14.43,3.98,13.73,2026-04-10T19:58:00,2026-04-10T21:58:00
cmp_0000932,con_0004172,ord_0045968,16.77,7.55,12.95,2026-04-10T21:43:00,2026-04-10T23:43:00
cmp_0000933,con_0004174,ord_0045975,12.28,8.27,11.68,2026-04-10T21:59:00,2026-04-10T23:59:00
cmp_0000934,con_0004183,ord_0046040,0.0,4.66,0.0,2026-04-12T13:26:00,2026-04-12T15:26:00
cmp_0000935,con_0004188,ord_0046128,17.05,9.56,0.0,2026-04-12T20:30:00,2026-04-12T22:30:00
cmp_0000936,con_0004190,ord_0046162,0.0,13.62,0.0,2026-04-18T18:35:00,2026-04-18T20:35:00
cmp_0000937,con_0004205,ord_0046299,0.0,11.63,5.89,2026-04-19T12:51:00,2026-04-19T14:51:00
cmp_0000938,con_0004209,ord_0046342,0.0,8.48,8.65,2026-04-13T19:31:00,2026-04-13T21:31:00
cmp_0000939,con_0004211,ord_0046352,0.0,7.93,0.0,2026-04-13T10:11:00,2026-04-13T12:11:00
cmp_0000940,con_0004215,ord_0046373,0.0,10.3,2.97,2026-04-13T17:07:00,2026-04-13T19:07:00
cmp_0000941,con_0004220,ord_0046398,3.04,9.34,6.2,2026-04-12T10:05:00,2026-04-12T12:05:00
cmp_0000942,con_0004225,ord_0046439,3.14,7.48,21.07,2026-04-12T20:39:00,2026-04-12T22:39:00
cmp_0000943,con_0004226,ord_0046442,12.06,8.23,10.66,2026-04-19T13:19:00,2026-04-19T15:19:00
