survey_id,contact_id,score,submitted_at,updated_at
sur_0001021,con_0003032,5,2026-03-23T09:18:00,2026-03-23T10:18:00
sur_0001022,con_0003034,5,2026-03-18T11:10:00,2026-03-18T12:10:00
sur_0001023,con_0003037,4,2026-03-19T16:10:00,2026-03-19T17:10:00
sur_0001024,con_0003040,4,2026-03-23T19:59:00,2026-03-23T20:59:00
sur_0001025,con_0003049,3,2026-03-18T11:09:00,2026-03-18T12:09:00
sur_0001026,con_0003051,4,2026-03-19T20:39:00,2026-03-19T21:39:00
sur_0001027,con_0003052,5,2026-03-19T10:15:00,2026-03-19T11:15:00
sur_0001028,con_0003053,5,2026-03-25T08:17:00,2026-03-25T09:17:00
sur_0001029,con_0003054,5,2026-03-25T14:53:00,2026-03-25T15:53:00
sur_0001030,con_0003056,3,2026-03-23T10:00:00,2026-03-23T11:00:00
sur_0001031,con_0003060,3,2026-03-23T22:56:00,2026-03-23T23:56:00
sur_0001032,con_0003061,5,2026-03-25T08:48:00,2026-03-25T09:48:00
sur_0001033,con_0003064,4,2026-03-25T08:52:00,2026-03-25T09:52:00
sur_0001034,con_0003069,4,2026-03-19T21:18:00,2026-03-19T22:18:00
sur_0001035,con_0003070,4,2026-03-19T10:08:00,2026-03-19T11:08:00
sur_0001036,con_0003075,4,2026-03-26T21:52:00,2026-03-26T22:52:00
sur_0001037,con_0003079,3,2026-03-19T16:40:00,2026-03-19T17:40:00
sur_0001038,con_0003081,4,2026-03-20T22:41:00,2026-03-20T23:41:00
sur_0001039,con_0003085,2,2026-03-20T21:12:00,2026-03-20T22:12:00
sur_0001040,con_0003087,4,2026-03-24T15:38:00,2026-03-24T16:38:00
sur_0001041,con_0003090,4,2026-03-19T16:03:00,2026-03-19T17:03:00
sur_0001042,con_0003091,3,2026-03-20T12:58:00,2026-03-20T13:58:00
sur_0001043,con_0003096,4,2026-03-19T15:59:00,2026-03-19T16:59:00
sur_0001044,con_0003106,5,2026-03-26T10:31:00,2026-03-26T11:31:00
sur_0001045,con_0003109,5,2026-03-18T12:07:00,2026-03-18T13:07:00
sur_0001046,con_0003115,4,2026-03-25T17:52:00,2026-03-25T18:52:00
sur_0001047,con_0003116,5,2026-03-25T22:49:00,2026-03-25T23:49:00
sur_0001048,con_0003117,5,2026-03-20T12:24:00,2026-03-20T13:24:00
sur_0001049,con_0003118,4,2026-03-20T09:27:00,2026-03-20T10:27:00
sur_0001050,con_0003125,4,2026-03-27T10:04:00,2026-03-27T11:04:00
sur_0001051,con_0003128,1,2026-03-27T11:37:00,2026-03-27T12:37:00
sur_0001052,con_0003133,4,2026-03-19T09:28:00,2026-03-19T10:28:00
sur_0001053,con_0003134,3,2026-03-20T18:17:00,2026-03-20T19:17:00
sur_0001054,con_0003138,4,2026-03-28T18:00:00,2026-03-28T19:00:00
sur_0001055,con_0003140,5,2026-03-22T16:09:00,2026-03-22T17:09:00
sur_0001056,con_0003142,4,2026-03-26T11:30:00,2026-03-26T12:30:00
sur_0001057,con_0003145,4,2026-03-26T08:28:00,2026-03-26T09:28:00
sur_0001058,con_0003146,4,2026-03-22T12:54:00,2026-03-22T13:54:00
sur_0001059,con_0003147,4,2026-03-26T11:42:00,2026-03-26T12:42:00
sur_0001060,con_0003149,3,2026-03-21T10:05:00,2026-03-21T11:05:00
sur_0001061,con_0003153,4,2026-03-21T13:09:00,2026-03-21T14:09:00
sur_0001062,con_0003156,5,2026-03-26T20:33:00,2026-03-26T21:33:00
sur_0001063,con_0003157,4,2026-03-26T22:37:00,2026-03-26T23:37:00
sur_0001064,con_0003160,4,2026-03-26T08:13:00,2026-03-26T09:13:00
sur_0001065,con_0003161,3,2026-03-26T14:32:00,2026-03-26T15:32:00
sur_0001066,con_0003163,3,2026-03-20T15:07:00,2026-03-20T16:07:00
sur_0001067,con_0003167,3,2026-03-26T13:23:00,2026-03-26T14:23:00
sur_0001068,con_0003170,3,2026-03-20T18:35:00,2026-03-20T19:35:00
sur_0001069,con_0003175,3,2026-03-28T09:48:00,2026-03-28T10:48:00
sur_0001070,con_0003177,4,2026-03-28T17:25:00,2026-03-28T18:25:00
sur_0001071,con_0003179,4,2026-03-21T17:08:00,2026-03-21T18:08:00
sur_0001072,con_0003181,4,2026-03-20T21:24:00,2026-03-20T22:24:00
sur_0001073,con_0003184,4,2026-03-21T18:55:00,2026-03-21T19:55:00
sur_0001074,con_0003185,4,2026-03-20T21:07:00,2026-03-20T22:07:00
sur_0001075,con_0003189,4,2026-03-28T13:40:00,2026-03-28T14:40:00
sur_0001076,con_0003191,4,2026-03-21T09:27:00,2026-03-21T10:27:00
sur_0001077,con_0003192,4,2026-03-29T09:34:00,2026-03-29T10:34:00
sur_0001078,con_0003198,5,2026-03-27T11:32:00,2026-03-27T12:32:00
sur_0001079,con_0003201,4,2026-03-29T19:59:00,2026-03-29T20:59:00
sur_0001080,con_0003202,3,2026-03-22T20:09:00,2026-03-22T21:09:00
sur_0001081,con_0003204,3,2026-03-27T20:46:00,2026-03-27T21:46:00
sur_0001082,con_0003209,5,2026-03-27T19:32:00,2026-03-27T20:32:00
sur_0001083,con_0003211,3,2026-03-29T15:16:00,2026-03-29T16:16:00
sur_0001084,con_0003212,3,2026-03-22T17:21:00,2026-03-22T18:21:00
sur_0001085,con_0003215,4,2026-03-21T12:20:00,2026-03-21T13:20:00
sur_0001086,con_0003217,4,2026-03-27T15:05:00,2026-03-27T16:05:00
sur_0001087,con_0003219,5,2026-03-27T13:23:00,2026-03-27T14:23:00
sur_0001088,con_0003226,4,2026-03-22T11:17:00,2026-03-22T12:17:00
sur_0001089,con_0003232,3,2026-03-23T22:15:00,2026-03-23T23:15:00
sur_0001090,con_0003241,4,2026-03-28T20:39:00,2026-03-28T21:39:00
sur_0001091,con_0003244,4,2026-03-23T18:00:00,2026-03-23T19:00:00
sur_0001092,con_0003245,5,2026-03-23T08:02:00,2026-03-23T09:02:00
sur_0001093,con_0003247,5,2026-03-23T19:44:00,2026-03-23T20:44:00
sur_0001094,con_0003257,5,2026-03-24T12:46:00,2026-03-24T13:46:00
sur_0001095,con_0003264,3,2026-03-23T08:17:00,2026-03-23T09:17:00
sur_0001096,con_0003266,4,2026-03-24T09:39:00,2026-03-24T10:39:00
sur_0001097,con_0003271,4,2026-03-30T11:35:00,2026-03-30T12:35:00
sur_0001098,con_0003272,5,2026-03-22T22:04:00,2026-03-22T23:04:00
sur_0001099,con_0003274,4,2026-03-24T10:24:00,2026-03-24T11:24:00
sur_0001100,con_0003275,5,2026-03-22T22:46:00,2026-03-22T23:46:00
sur_0001101,con_0003276,4,2026-03-24T17:59:00,2026-03-24T18:59:00
sur_0001102,con_0003280,4,2026-03-31T20:24:00,2026-03-31T21:24:00
sur_0001103,con_0003282,4,2026-03-31T21:09:00,2026-03-31T22:09:00
sur_0001104,con_0003285,4,2026-03-23T12:24:00,2026-03-23T13:24:00
sur_0001105,con_0003288,4,2026-03-25T18:27:00,2026-03-25T19:27:00
sur_0001106,con_0003289,3,2026-03-31T18:03:00,2026-03-31T19:03:00
sur_0001107,con_0003292,4,2026-03-25T09:06:00,2026-03-25T10:06:00
sur_0001108,con_0003294,4,2026-03-31T14:57:00,2026-03-31T15:57:00
sur_0001109,con_0003298,4,2026-03-25T09:16:00,2026-03-25T10:16:00
sur_0001110,con_0003301,4,2026-03-31T16:24:00,2026-03-31T17:24:00
sur_0001111,con_0003302,3,2026-03-25T09:29:00,2026-03-25T10:29:00
sur_0001112,con_0003303,4,2026-03-23T12:33:00,2026-03-23T13:33:00
sur_0001113,con_0003306,3,2026-03-23T17:50:00,2026-03-23T18:50:00
sur_0001114,con_0003309,5,2026-03-23T17:48:00,2026-03-23T18:48:00
sur_0001115,con_0003314,4,2026-03-29T13:00:00,2026-03-29T14:00:00
sur_0001116,con_0003318,4,2026-03-24T10:23:00,2026-03-24T11:23:00
sur_0001117,con_0003324,5,2026-03-25T13:59:00,2026-03-25T14:59:00
sur_0001118,con_0003327,2,2026-03-25T22:23:00,2026-03-25T23:23:00
sur_0001119,con_0003332,4,2026-03-24T09:33:00,2026-03-24T10:33:00
sur_0001120,con_0003333,4,2026-03-25T13:57:00,2026-03-25T14:57:00
sur_0001121,con_0003337,4,2026-03-24T14:49:00,2026-03-24T15:49:00
sur_0001122,con_0003342,5,2026-03-24T11:10:00,2026-03-24T12:10:00
sur_0001123,con_0003344,3,2026-03-24T21:34:00,2026-03-24T22:34:00
sur_0001124,con_0003345,5,2026-03-24T10:36:00,2026-03-24T11:36:00
sur_0001125,con_0003347,5,2026-03-26T13:12:00,2026-03-26T14:12:00
sur_0001126,con_0003349,4,2026-03-26T09:00:00,2026-03-26T10:00:00
sur_0001127,con_0003352,5,2026-03-30T13:32:00,2026-03-30T14:32:00
sur_0001128,con_0003357,3,2026-04-01T08:36:00,2026-04-01T09:36:00
sur_0001129,con_0003362,3,2026-04-01T19:15:00,2026-04-01T20:15:00
sur_0001130,con_0003364,3,2026-03-24T13:36:00,2026-03-24T14:36:00
sur_0001131,con_0003366,4,2026-03-24T22:08:00,2026-03-24T23:08:00
sur_0001132,con_0003367,5,2026-03-30T11:21:00,2026-03-30T12:21:00
sur_0001133,con_0003368,4,2026-03-26T21:19:00,2026-03-26T22:19:00
sur_0001134,con_0003370,4,2026-03-24T17:01:00,2026-03-24T18:01:00
sur_0001135,con_0003371,4,2026-03-25T21:48:00,2026-03-25T22:48:00
sur_0001136,con_0003372,4,2026-03-26T10:35:00,2026-03-26T11:35:00
sur_0001137,con_0003373,3,2026-03-27T13:50:00,2026-03-27T14:50:00
sur_0001138,con_0003374,5,2026-04-02T21:15:00,2026-04-02T22:15:00
sur_0001139,con_0003380,5,2026-03-27T17:40:00,2026-03-27T18:40:00
sur_0001140,con_0003381,3,2026-04-02T12:03:00,2026-04-02T13:03:00
sur_0001141,con_0003387,4,2026-03-27T16:19:00,2026-03-27T17:19:00
sur_0001142,con_0003393,4,2026-03-31T13:55:00,2026-03-31T14:55:00
sur_0001143,con_0003395,4,2026-03-25T14:24:00,2026-03-25T15:24:00
sur_0001144,con_0003396,4,2026-03-27T17:43:00,2026-03-27T18:43:00
sur_0001145,con_0003397,5,2026-03-26T20:58:00,2026-03-26T21:58:00
sur_0001146,con_0003398,3,2026-03-31T13:13:00,2026-03-31T14:13:00
sur_0001147,con_0003399,5,2026-03-26T09:52:00,2026-03-26T10:52:00
sur_0001148,con_0003403,4,2026-03-31T12:40:00,2026-03-31T13:40:00
sur_0001149,con_0003406,4,2026-03-26T22:22:00,2026-03-26T23:22:00
sur_0001150,con_0003412,3,2026-03-27T17:52:00,2026-03-27T18:52:00
sur_0001151,con_0003413,4,2026-03-28T18:47:00,2026-03-28T19:47:00
sur_0001152,con_0003414,3,2026-04-01T16:34:00,2026-04-01T17:34:00
sur_0001153,con_0003417,4,2026-04-01T09:16:00,2026-04-01T10:16:00
sur_0001154,con_0003418,4,2026-03-28T17:05:00,2026-03-28T18:05:00
sur_0001155,con_0003419,4,2026-04-01T14:45:00,2026-04-01T15:45:00
sur_0001156,con_0003423,5,2026-04-01T14:29:00,2026-04-01T15:29:00
sur_0001157,con_0003429,4,2026-03-27T20:40:00,2026-03-27T21:40:00
sur_0001158,con_0003433,4,2026-03-26T18:28:00,2026-03-26T19:28:00
sur_0001159,con_0003440,4,2026-04-01T19:47:00,2026-04-01T20:47:00
sur_0001160,con_0003444,4,2026-03-26T22:07:00,2026-03-26T23:07:00
sur_0001161,con_0003445,3,2026-04-03T09:36:00,2026-04-03T10:36:00
sur_0001162,con_0003453,3,2026-03-28T08:35:00,2026-03-28T09:35:00
sur_0001163,con_0003456,4,2026-04-02T18:32:00,2026-04-02T19:32:00
sur_0001164,con_0003457,3,2026-03-28T08:45:00,2026-03-28T09:45:00
sur_0001165,con_0003458,3,2026-03-29T08:46:00,2026-03-29T09:46:00
sur_0001166,con_0003463,4,2026-03-29T19:39:00,2026-03-29T20:39:00
sur_0001167,con_0003470,4,2026-03-27T21:08:00,2026-03-27T22:08:00
sur_0001168,con_0003474,3,2026-03-27T13:39:00,2026-03-27T14:39:00
sur_0001169,con_0003476,4,2026-04-04T16:40:00,2026-04-04T17:40:00
sur_0001170,con_0003478,3,2026-04-04T12:25:00,2026-04-04T13:25:00
sur_0001171,con_0003480,4,2026-04-02T12:42:00,2026-04-02T13:42:00
sur_0001172,con_0003483,3,2026-04-04T20:35:00,2026-04-04T21:35:00
sur_0001173,con_0003484,4,2026-04-04T21:31:00,2026-04-04T22:31:00
sur_0001174,con_0003485,4,2026-04-04T08:03:00,2026-04-04T09:03:00
sur_0001175,con_0003490,5,2026-03-27T17:18:00,2026-03-27T18:18:00
sur_0001176,con_0003493,5,2026-03-27T17:50:00,2026-03-27T18:50:00
sur_0001177,con_0003494,4,2026-03-28T21:20:00,2026-03-28T22:20:00
sur_0001178,con_0003495,3,2026-03-30T09:29:00,2026-03-30T10:29:00
sur_0001179,con_0003501,4,2026-03-30T19:24:00,2026-03-30T20:24:00
sur_0001180,con_0003502,3,2026-04-03T14:00:00,2026-04-03T15:00:00
sur_0001181,con_0003503,4,2026-03-30T22:08:00,2026-03-30T23:08:00
sur_0001182,con_0003507,3,2026-03-28T19:07:00,2026-03-28T20:07:00
sur_0001183,con_0003511,3,2026-03-30T22:00:00,2026-03-30T23:00:00
sur_0001184,con_0003519,3,2026-04-05T17:17:00,2026-04-05T18:17:00
sur_0001185,con_0003522,5,2026-03-29T20:34:00,2026-03-29T21:34:00
sur_0001186,con_0003523,4,2026-03-28T13:03:00,2026-03-28T14:03:00
sur_0001187,con_0003525,4,2026-04-05T18:27:00,2026-04-05T19:27:00
sur_0001188,con_0003527,4,2026-03-30T12:00:00,2026-03-30T13:00:00
sur_0001189,con_0003528,3,2026-04-05T10:42:00,2026-04-05T11:42:00
sur_0001190,con_0003529,4,2026-03-30T21:00:00,2026-03-30T22:00:00
sur_0001191,con_0003530,5,2026-04-05T14:25:00,2026-04-05T15:25:00
sur_0001192,con_0003531,4,2026-03-28T20:26:00,2026-03-28T21:26:00
sur_0001193,con_0003534,5,2026-03-29T14:04:00,2026-03-29T15:04:00
sur_0001194,con_0003544,4,2026-04-03T22:20:00,2026-04-03T23:20:00
sur_0001195,con_0003545,4,2026-03-29T13:50:00,2026-03-29T14:50:00
sur_0001196,con_0003549,3,2026-04-06T15:54:00,2026-04-06T16:54:00
sur_0001197,con_0003553,3,2026-04-06T21:42:00,2026-04-06T22:42:00
sur_0001198,con_0003555,5,2026-03-29T18:27:00,2026-03-29T19:27:00
sur_0001199,con_0003559,5,2026-03-30T14:19:00,2026-03-30T15:19:00
sur_0001200,con_0003560,4,2026-03-31T19:33:00,2026-03-31T20:33:00
sur_0001201,con_0003570,3,2026-03-31T10:33:00,2026-03-31T11:33:00
sur_0001202,con_0003576,5,2026-03-31T21:54:00,2026-03-31T22:54:00
sur_0001203,con_0003578,3,2026-03-31T20:57:00,2026-03-31T21:57:00
sur_0001204,con_0003584,4,2026-04-06T13:45:00,2026-04-06T14:45:00
sur_0001205,con_0003587,4,2026-03-30T17:30:00,2026-03-30T18:30:00
sur_0001206,con_0003595,5,2026-03-29T08:00:00,2026-03-29T09:00:00
sur_0001207,con_0003597,2,2026-03-30T12:56:00,2026-03-30T13:56:00
sur_0001208,con_0003599,4,2026-03-30T17:50:00,2026-03-30T18:50:00
sur_0001209,con_0003600,4,2026-03-31T17:18:00,2026-03-31T18:18:00
sur_0001210,con_0003606,4,2026-03-30T09:37:00,2026-03-30T10:37:00
sur_0001211,con_0003610,5,2026-04-05T12:09:00,2026-04-05T13:09:00
sur_0001212,con_0003612,4,2026-04-05T16:28:00,2026-04-05T17:28:00
sur_0001213,con_0003614,4,2026-04-01T20:50:00,2026-04-01T21:50:00
sur_0001214,con_0003617,3,2026-04-07T17:13:00,2026-04-07T18:13:00
sur_0001215,con_0003618,2,2026-04-07T22:21:00,2026-04-07T23:21:00
sur_0001216,con_0003619,4,2026-03-31T18:11:00,2026-03-31T19:11:00
sur_0001217,con_0003624,3,2026-04-07T21:16:00,2026-04-07T22:16:00
sur_0001218,con_0003627,3,2026-03-30T20:48:00,2026-03-30T21:48:00
sur_0001219,con_0003639,5,2026-04-05T15:18:00,2026-04-05T16:18:00
sur_0001220,con_0003641,3,2026-04-05T12:06:00,2026-04-05T13:06:00
sur_0001221,con_0003649,4,2026-03-31T15:48:00,2026-03-31T16:48:00
sur_0001222,con_0003650,5,2026-03-30T17:38:00,2026-03-30T18:38:00
sur_0001223,con_0003651,4,2026-04-01T21:04:00,2026-04-01T22:04:00
sur_0001224,con_0003652,4,2026-04-01T17:17:00,2026-04-01T18:17:00
sur_0001225,con_0003653,3,2026-04-07T16:10:00,2026-04-07T17:10:00
sur_0001226,con_0003669,5,2026-03-31T08:16:00,2026-03-31T09:16:00
sur_0001227,con_0003675,5,2026-04-08T13:20:00,2026-04-08T14:20:00
sur_0001228,con_0003676,4,2026-04-08T09:02:00,2026-04-08T10:02:00
sur_0001229,con_0003677,4,2026-04-08T21:25:00,2026-04-08T22:25:00
sur_0001230,con_0003680,3,2026-03-31T20:20:00,2026-03-31T21:20:00
sur_0001231,con_0003681,5,2026-04-08T16:06:00,2026-04-08T17:06:00
sur_0001232,con_0003689,4,2026-04-08T21:37:00,2026-04-08T22:37:00
sur_0001233,con_0003691,4,2026-04-01T10:21:00,2026-04-01T11:21:00
sur_0001234,con_0003704,3,2026-04-07T14:07:00,2026-04-07T15:07:00
sur_0001235,con_0003705,3,2026-04-02T22:09:00,2026-04-02T23:09:00
sur_0001236,con_0003708,4,2026-04-01T22:40:00,2026-04-01T23:40:00
sur_0001237,con_0003709,4,2026-04-01T17:24:00,2026-04-01T18:24:00
sur_0001238,con_0003710,5,2026-04-01T14:35:00,2026-04-01T15:35:00
sur_0001239,con_0003712,5,2026-04-02T19:46:00,2026-04-02T20:46:00
sur_0001240,con_0003713,4,2026-04-03T14:41:00,2026-04-03T15:41:00
sur_0001241,con_0003716,4,2026-04-09T15:04:00,2026-04-09T16:04:00
sur_0001242,con_0003728,4,2026-04-03T20:21:00,2026-04-03T21:21:00
sur_0001243,con_0003734,5,2026-04-08T18:46:00,2026-04-08T19:46:00
sur_0001244,con_0003735,4,2026-04-10T15:46:00,2026-04-10T16:46:00
sur_0001245,con_0003736,3,2026-04-02T12:12:00,2026-04-02T13:12:00
sur_0001246,con_0003742,5,2026-04-08T14:50:00,2026-04-08T15:50:00
sur_0001247,con_0003743,4,2026-04-04T16:08:00,2026-04-04T17:08:00
sur_0001248,con_0003745,4,2026-04-03T10:53:00,2026-04-03T11:53:00
sur_0001249,con_0003746,5,2026-04-10T09:17:00,2026-04-10T10:17:00
sur_0001250,con_0003748,3,2026-04-03T21:04:00,2026-04-03T22:04:00
sur_0001251,con_0003750,4,2026-04-08T08:09:00,2026-04-08T09:09:00
sur_0001252,con_0003752,5,2026-04-02T11:29:00,2026-04-02T12:29:00
sur_0001253,con_0003754,3,2026-04-04T11:50:00,2026-04-04T12:50:00
sur_0001254,con_0003764,5,2026-04-03T17:35:00,2026-04-03T18:35:00
sur_0001255,con_0003769,3,2026-04-04T22:35:00,2026-04-04T23:35:00
sur_0001256,con_0003773,4,2026-04-04T09:50:00,2026-04-04T10:50:00
sur_0001257,con_0003776,4,2026-04-09T10:36:00,2026-04-09T11:36:00
sur_0001258,con_0003777,3,2026-04-04T13:10:00,2026-04-04T14:10:00
sur_0001259,con_0003779,5,2026-04-04T19:48:00,2026-04-04T20:48:00
sur_0001260,con_0003780,3,2026-04-09T15:12:00,2026-04-09T16:12:00
sur_0001261,con_0003781,4,2026-04-05T19:58:00,2026-04-05T20:58:00
sur_0001262,con_0003788,5,2026-04-03T21:17:00,2026-04-03T22:17:00
sur_0001263,con_0003789,4,2026-04-09T15:48:00,2026-04-09T16:48:00
sur_0001264,con_0003794,4,2026-04-09T17:06:00,2026-04-09T18:06:00
sur_0001265,con_0003795,5,2026-04-05T14:31:00,2026-04-05T15:31:00
sur_0001266,con_0003798,5,2026-04-11T09:25:00,2026-04-11T10:25:00
sur_0001267,con_0003799,3,2026-04-05T11:34:00,2026-04-05T12:34:00
sur_0001268,con_0003802,4,2026-04-03T18:50:00,2026-04-03T19:50:00
sur_0001269,con_0003803,5,2026-04-05T08:05:00,2026-04-05T09:05:00
sur_0001270,con_0003806,4,2026-04-03T14:15:00,2026-04-03T15:15:00
sur_0001271,con_0003807,4,2026-04-09T10:56:00,2026-04-09T11:56:00
sur_0001272,con_0003810,4,2026-04-03T22:54:00,2026-04-03T23:54:00
sur_0001273,con_0003811,5,2026-04-11T12:19:00,2026-04-11T13:19:00
sur_0001274,con_0003814,5,2026-04-03T12:11:00,2026-04-03T13:11:00
sur_0001275,con_0003824,4,2026-04-12T10:57:00,2026-04-12T11:57:00
sur_0001276,con_0003825,4,2026-04-06T08:01:00,2026-04-06T09:01:00
sur_0001277,con_0003834,4,2026-04-12T08:43:00,2026-04-12T09:43:00
sur_0001278,con_0003835,5,2026-04-06T09:28:00,2026-04-06T10:28:00
sur_0001279,con_0003836,4,2026-04-10T20:09:00,2026-04-10T21:09:00
sur_0001280,con_0003838,3,2026-04-05T16:21:00,2026-04-05T17:21:00
sur_0001281,con_0003839,3,2026-04-06T22:37:00,2026-04-06T23:37:00
sur_0001282,con_0003840,4,2026-04-12T17:32:00,2026-04-12T18:32:00
sur_0001283,con_0003847,4,2026-04-10T10:09:00,2026-04-10T11:09:00
sur_0001284,con_0003851,5,2026-04-04T17:25:00,2026-04-04T18:25:00
sur_0001285,con_0003863,5,2026-04-10T17:56:00,2026-04-10T18:56:00
sur_0001286,con_0003864,3,2026-04-05T20:27:00,2026-04-05T21:27:00
sur_0001287,con_0003875,4,2026-04-07T16:59:00,2026-04-07T17:59:00
sur_0001288,con_0003877,4,2026-04-05T22:54:00,2026-04-05T23:54:00
sur_0001289,con_0003879,3,2026-04-06T16:33:00,2026-04-06T17:33:00
sur_0001290,con_0003885,3,2026-04-05T16:19:00,2026-04-05T17:19:00
sur_0001291,con_0003892,4,2026-04-06T11:53:00,2026-04-06T12:53:00
sur_0001292,con_0003893,4,2026-04-07T21:40:00,2026-04-07T22:40:00
sur_0001293,con_0003894,3,2026-04-05T12:54:00,2026-04-05T13:54:00
sur_0001294,con_0003898,4,2026-04-05T19:49:00,2026-04-05T20:49:00
sur_0001295,con_0003899,4,2026-04-11T16:11:00,2026-04-11T17:11:00
sur_0001296,con_0003900,5,2026-04-05T21:10:00,2026-04-05T22:10:00
sur_0001297,con_0003901,4,2026-04-05T16:31:00,2026-04-05T17:31:00
sur_0001298,con_0003903,3,2026-04-05T19:25:00,2026-04-05T20:25:00
sur_0001299,con_0003904,4,2026-04-11T22:59:00,2026-04-11T23:59:00
sur_0001300,con_0003906,4,2026-04-11T20:09:00,2026-04-11T21:09:00
sur_0001301,con_0003915,3,2026-04-11T12:34:00,2026-04-11T13:34:00
sur_0001302,con_0003918,3,2026-04-06T17:49:00,2026-04-06T18:49:00
sur_0001303,con_0003920,5,2026-04-11T08:52:00,2026-04-11T09:52:00
sur_0001304,con_0003921,4,2026-04-06T19:44:00,2026-04-06T20:44:00
sur_0001305,con_0003922,3,2026-04-05T11:23:00,2026-04-05T12:23:00
sur_0001306,con_0003924,3,2026-04-13T19:13:00,2026-04-13T20:13:00
sur_0001307,con_0003925,5,2026-04-12T09:25:00,2026-04-12T10:25:00
sur_0001308,con_0003930,4,2026-04-12T20:07:00,2026-04-12T21:07:00
sur_0001309,con_0003936,4,2026-04-07T20:09:00,2026-04-07T21:09:00
sur_0001310,con_0003938,4,2026-04-08T16:31:00,2026-04-08T17:31:00
sur_0001311,con_0003946,4,2026-04-08T22:13:00,2026-04-08T23:13:00
sur_0001312,con_0003951,4,2026-04-12T20:10:00,2026-04-12T21:10:00
sur_0001313,con_0003953,4,2026-04-08T15:45:00,2026-04-08T16:45:00
sur_0001314,con_0003954,4,2026-04-14T19:59:00,2026-04-14T20:59:00
sur_0001315,con_0003968,4,2026-04-12T21:47:00,2026-04-12T22:47:00
sur_0001316,con_0003970,4,2026-04-12T09:00:00,2026-04-12T10:00:00
sur_0001317,con_0003976,5,2026-04-14T20:02:00,2026-04-14T21:02:00
sur_0001318,con_0003977,3,2026-04-07T10:48:00,2026-04-07T11:48:00
sur_0001319,con_0003978,4,2026-04-12T12:36:00,2026-04-12T13:36:00
sur_0001320,con_0003979,5,2026-04-07T10:43:00,2026-04-07T11:43:00
sur_0001321,con_0003980,5,2026-04-15T22:21:00,2026-04-15T23:21:00
sur_0001322,con_0003984,4,2026-04-08T14:50:00,2026-04-08T15:50:00
sur_0001323,con_0003986,5,2026-04-07T14:13:00,2026-04-07T15:13:00
sur_0001324,con_0003990,3,2026-04-09T16:08:00,2026-04-09T17:08:00
sur_0001325,con_0003992,3,2026-04-13T10:54:00,2026-04-13T11:54:00
sur_0001326,con_0004001,4,2026-04-09T22:56:00,2026-04-09T23:56:00
sur_0001327,con_0004003,5,2026-04-08T10:31:00,2026-04-08T11:31:00
sur_0001328,con_0004004,3,2026-04-08T12:07:00,2026-04-08T13:07:00
sur_0001329,con_0004008,4,2026-04-13T21:33:00,2026-04-13T22:33:00
sur_0001330,con_0004009,4,2026-04-07T17:14:00,2026-04-07T18:14:00
sur_0001331,con_0004012,3,2026-04-07T11:02:00,2026-04-07T12:02:00
sur_0001332,con_0004016,4,2026-04-09T17:51:00,2026-04-09T18:51:00
sur_0001333,con_0004018,5,2026-04-13T13:36:00,2026-04-13T14:36:00
sur_0001334,con_0004030,4,2026-04-09T12:45:00,2026-04-09T13:45:00
sur_0001335,con_0004034,5,2026-04-16T09:23:00,2026-04-16T10:23:00
sur_0001336,con_0004036,4,2026-04-14T22:16:00,2026-04-14T23:16:00
sur_0001337,con_0004040,5,2026-04-16T17:52:00,2026-04-16T18:52:00
sur_0001338,con_0004045,4,2026-04-10T18:21:00,2026-04-10T19:21:00
sur_0001339,con_0004050,4,2026-04-09T21:19:00,2026-04-09T22:19:00
sur_0001340,con_0004055,4,2026-04-09T22:48:00,2026-04-09T23:48:00
sur_0001341,con_0004056,4,2026-04-08T10:49:00,2026-04-08T11:49:00
sur_0001342,con_0004065,5,2026-04-16T10:43:00,2026-04-16T11:43:00
sur_0001343,con_0004066,4,2026-04-10T15:36:00,2026-04-10T16:36:00
sur_0001344,con_0004068,3,2026-04-09T20:45:00,2026-04-09T21:45:00
sur_0001345,con_0004072,4,2026-04-11T11:53:00,2026-04-11T12:53:00
sur_0001346,con_0004073,4,2026-04-17T18:17:00,2026-04-17T19:17:00
sur_0001347,con_0004075,4,2026-04-10T13:01:00,2026-04-10T14:01:00
sur_0001348,con_0004081,5,2026-04-11T10:58:00,2026-04-11T11:58:00
sur_0001349,con_0004083,4,2026-04-10T09:10:00,2026-04-10T10:10:00
sur_0001350,con_0004084,3,2026-04-09T12:44:00,2026-04-09T13:44:00
sur_0001351,con_0004087,4,2026-04-11T16:24:00,2026-04-11T17:24:00
sur_0001352,con_0004090,4,2026-04-09T18:34:00,2026-04-09T19:34:00
sur_0001353,con_0004093,5,2026-04-09T19:19:00,2026-04-09T20:19:00
sur_0001354,con_0004101,4,2026-04-17T14:09:00,2026-04-17T15:09:00
sur_0001355,con_0004103,3,2026-04-10T08:02:00,2026-04-10T09:02:00
sur_0001356,con_0004108,4,2026-04-09T18:38:00,2026-04-09T19:38:00
sur_0001357,con_0004114,3,2026-04-10T10:19:00,2026-04-10T11:19:00
sur_0001358,con_0004117,4,2026-04-11T10:06:00,2026-04-11T11:06:00
sur_0001359,con_0004119,5,2026-04-16T11:37:00,2026-04-16T12:37:00
sur_0001360,con_0004120,4,2026-04-10T17:31:00,2026-04-10T18:31:00
